date,/m/0fd23_0,/m/0fd23_1,/m/0fd23_2,/m/0fd23_3,/m/0fd23_4,/m/0fd23_5,/m/0fd23_6,/m/0fd23_7,/m/0fd23_8,/m/0fd23_9,/m/0fd23
2020-04-02,22.0,57.0,31.0,52.0,21.0,24.0,25.0,31.0,58.0,30.0,44.43037974683544
2020-04-03,30.0,22.0,16.0,39.0,43.0,25.0,44.0,38.0,30.0,23.0,39.24050632911393
2020-04-04,51.0,76.0,65.0,44.0,49.0,65.0,69.0,29.0,26.0,44.0,65.56962025316456
2020-04-05,51.0,51.0,84.0,44.0,48.0,65.0,29.0,87.0,77.0,61.0,75.56962025316456
2020-04-06,70.0,63.0,46.0,65.0,33.0,69.0,57.0,36.0,71.0,86.0,75.44303797468355
2020-04-07,50.0,14.0,39.0,29.0,54.0,31.0,33.0,24.0,43.0,22.0,42.91139240506329
2020-04-08,36.0,44.0,79.0,67.0,48.0,73.0,67.0,19.0,22.0,67.0,66.07594936708861
2020-04-09,52.0,59.0,32.0,98.0,35.0,81.0,76.0,50.0,89.0,53.0,79.11392405063292
2020-04-10,45.0,30.0,33.0,62.0,50.0,33.0,69.0,26.0,61.0,31.0,55.69620253164557
2020-04-11,74.0,49.0,90.0,84.0,62.0,91.0,86.0,49.0,84.0,68.0,93.29113924050633
2020-04-12,51.0,59.0,37.0,70.0,24.0,56.0,98.0,43.0,43.0,52.0,67.46835443037975
2020-04-13,38.0,53.0,34.0,24.0,44.0,34.0,53.0,33.0,39.0,32.0,48.607594936708864
2020-04-14,22.0,52.0,49.0,46.0,35.0,41.0,34.0,38.0,53.0,23.0,49.746835443037966
2020-04-15,83.0,45.0,65.0,54.0,85.0,91.0,86.0,97.0,84.0,100.0,100.0
2020-04-16,91.0,83.0,74.0,70.0,50.0,33.0,52.0,64.0,100.0,46.0,83.92405063291139
