date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc
2021-02-08,31.0,27.0,40.0,35.0,29.0,8.0,36.0,44.0,23.0,37.0,34.598214285714285
2021-02-09,31.0,9.0,20.0,27.0,30.0,15.0,28.0,9.0,46.0,28.0,27.120535714285715
2021-02-10,20.0,9.0,30.0,26.0,10.0,15.0,27.0,17.0,33.0,9.0,21.875000000000004
2021-02-11,54.0,29.0,11.0,9.0,0.0,24.0,19.0,9.0,48.0,10.0,23.77232142857143
2021-02-12,10.0,37.0,20.0,18.0,20.0,23.0,37.0,27.0,11.0,19.0,24.776785714285715
2021-02-13,47.0,42.0,47.0,31.0,34.0,43.0,63.0,50.0,93.0,54.0,56.25000000000001
2021-02-14,23.0,20.0,33.0,29.0,45.0,8.0,20.0,50.0,25.0,21.0,30.580357142857146
2021-02-15,42.0,28.0,21.0,27.0,41.0,15.0,19.0,54.0,58.0,28.0,37.16517857142857
2021-02-16,10.0,18.0,20.0,18.0,20.0,23.0,18.0,18.0,23.0,9.0,19.75446428571429
2021-02-17,33.0,20.0,11.0,19.0,42.0,0.0,10.0,38.0,24.0,20.0,24.21875
2021-02-18,42.0,27.0,10.0,18.0,40.0,31.0,37.0,27.0,69.0,19.0,35.714285714285715
2021-02-19,0.0,0.0,11.0,19.0,11.0,8.0,29.0,19.0,12.0,20.0,14.397321428571429
2021-02-20,47.0,11.0,12.0,62.0,34.0,17.0,73.0,31.0,39.0,22.0,38.83928571428571
2021-02-21,47.0,21.0,35.0,41.0,34.0,44.0,10.0,30.0,26.0,43.0,36.941964285714285
2021-02-22,28.0,34.0,28.0,25.0,18.0,21.0,26.0,8.0,31.0,35.0,28.34821428571429
2021-02-23,22.0,19.0,32.0,28.0,42.0,8.0,38.0,28.0,36.0,20.0,30.468750000000004
2021-02-24,0.0,20.0,21.0,19.0,21.0,25.0,39.0,9.0,48.0,59.0,29.12946428571429
2021-02-25,32.0,0.0,21.0,19.0,11.0,16.0,29.0,9.0,24.0,20.0,20.20089285714286
2021-02-26,22.0,10.0,11.0,10.0,0.0,8.0,10.0,0.0,37.0,10.0,13.169642857142858
2021-02-27,12.0,21.0,12.0,0.0,0.0,9.0,0.0,10.0,0.0,11.0,8.370535714285715
2021-02-28,22.0,20.0,0.0,39.0,0.0,16.0,30.0,0.0,12.0,31.0,18.97321428571429
2021-03-01,32.0,29.0,52.0,18.0,31.0,16.0,37.0,9.0,35.0,19.0,31.026785714285715
2021-03-02,21.0,9.0,10.0,0.0,0.0,8.0,0.0,0.0,12.0,10.0,7.812500000000001
2021-03-03,31.0,19.0,31.0,27.0,10.0,8.0,18.0,27.0,23.0,19.0,23.77232142857143
2021-03-04,11.0,29.0,0.0,28.0,21.0,8.0,19.0,18.0,12.0,19.0,18.415178571428573
2021-03-05,33.0,29.0,22.0,10.0,21.0,24.0,20.0,29.0,12.0,10.0,23.4375
2021-03-06,47.0,42.0,35.0,31.0,34.0,17.0,10.0,0.0,52.0,32.0,33.48214285714286
2021-03-07,0.0,10.0,33.0,19.0,21.0,8.0,20.0,29.0,25.0,0.0,18.415178571428573
2021-03-08,33.0,48.0,31.0,18.0,52.0,39.0,48.0,9.0,59.0,29.0,40.84821428571429
2021-03-09,11.0,0.0,22.0,10.0,11.0,17.0,0.0,10.0,12.0,10.0,11.495535714285715
2021-03-10,32.0,19.0,11.0,0.0,21.0,24.0,10.0,9.0,48.0,19.0,21.540178571428573
2021-03-11,11.0,10.0,11.0,10.0,11.0,8.0,10.0,10.0,12.0,10.0,11.495535714285715
2021-03-12,32.0,29.0,11.0,37.0,42.0,8.0,39.0,28.0,36.0,60.0,35.93750000000001
2021-03-13,23.0,0.0,34.0,20.0,11.0,0.0,10.0,20.0,26.0,32.0,19.642857142857146
2021-03-14,21.0,19.0,10.0,19.0,10.0,24.0,10.0,9.0,0.0,19.0,15.736607142857144
2021-03-15,16.0,29.0,39.0,28.0,8.0,24.0,21.0,21.0,27.0,22.0,26.227678571428573
2021-03-16,19.0,25.0,18.0,24.0,45.0,21.0,50.0,16.0,62.0,25.0,34.04017857142858
2021-03-17,21.0,0.0,21.0,18.0,10.0,8.0,9.0,27.0,23.0,38.0,19.53125
2021-03-18,42.0,28.0,10.0,37.0,40.0,23.0,19.0,18.0,23.0,0.0,26.78571428571429
2021-03-19,11.0,10.0,32.0,9.0,0.0,16.0,0.0,9.0,24.0,20.0,14.620535714285715
2021-03-20,23.0,10.0,11.0,0.0,22.0,8.0,10.0,10.0,0.0,21.0,12.834821428571429
2021-03-21,23.0,20.0,23.0,20.0,22.0,17.0,20.0,19.0,0.0,31.0,21.763392857142858
2021-03-22,10.0,19.0,10.0,27.0,0.0,23.0,9.0,18.0,12.0,0.0,14.285714285714286
2021-03-23,42.0,38.0,32.0,9.0,21.0,24.0,58.0,28.0,24.0,0.0,30.80357142857143
2021-03-24,11.0,0.0,0.0,19.0,11.0,8.0,10.0,19.0,0.0,30.0,12.053571428571429
2021-03-25,44.0,50.0,65.0,29.0,53.0,41.0,69.0,39.0,49.0,41.0,53.57142857142858
2021-03-26,22.0,29.0,22.0,29.0,21.0,16.0,29.0,28.0,12.0,50.0,28.794642857142858
2021-03-27,12.0,11.0,24.0,0.0,12.0,0.0,11.0,10.0,0.0,11.0,10.15625
2021-03-28,50.0,0.0,37.0,22.0,12.0,28.0,45.0,0.0,28.0,45.0,29.799107142857146
2021-03-29,32.0,19.0,43.0,19.0,21.0,0.0,29.0,9.0,24.0,39.0,26.227678571428573
2021-03-30,55.0,0.0,33.0,19.0,21.0,25.0,0.0,29.0,36.0,40.0,28.794642857142858
2021-03-31,31.0,38.0,10.0,9.0,51.0,23.0,9.0,36.0,12.0,28.0,27.56696428571429
2021-04-01,44.0,59.0,22.0,49.0,65.0,33.0,10.0,38.0,62.0,30.0,45.98214285714286
2021-04-02,47.0,51.0,11.0,41.0,45.0,17.0,31.0,20.0,39.0,11.0,34.933035714285715
2021-04-03,0.0,22.0,12.0,22.0,12.0,18.0,22.0,21.0,13.0,23.0,18.415178571428573
2021-04-04,49.0,22.0,48.0,11.0,59.0,18.0,43.0,63.0,41.0,45.0,44.53125
2021-04-05,46.0,42.0,23.0,0.0,56.0,9.0,10.0,20.0,39.0,10.0,28.45982142857143
2021-04-06,18.0,33.0,27.0,16.0,26.0,26.0,25.0,0.0,20.0,17.0,23.214285714285715
2021-04-07,0.0,8.0,27.0,8.0,9.0,20.0,8.0,24.0,10.0,17.0,14.620535714285715
2021-04-08,0.0,9.0,9.0,34.0,0.0,7.0,35.0,33.0,11.0,26.0,18.303571428571427
2021-04-09,0.0,0.0,9.0,0.0,9.0,0.0,0.0,25.0,21.0,17.0,9.040178571428571
2021-04-10,20.0,18.0,10.0,9.0,20.0,23.0,18.0,9.0,34.0,18.0,19.97767857142857
2021-04-11,10.0,27.0,10.0,36.0,30.0,30.0,27.0,27.0,34.0,28.0,28.906250000000004
2021-04-12,0.0,26.0,19.0,0.0,19.0,0.0,0.0,0.0,21.0,9.0,10.491071428571429
2021-04-13,10.0,18.0,0.0,9.0,19.0,15.0,0.0,9.0,22.0,0.0,11.383928571428571
2021-04-14,10.0,9.0,42.0,36.0,0.0,23.0,28.0,36.0,23.0,47.0,28.34821428571429
2021-04-15,32.0,9.0,42.0,19.0,31.0,24.0,9.0,28.0,23.0,19.0,26.339285714285715
2021-04-16,53.0,38.0,31.0,18.0,60.0,32.0,28.0,18.0,94.0,58.0,47.99107142857143
2021-04-17,32.0,20.0,21.0,9.0,0.0,16.0,10.0,19.0,24.0,30.0,20.20089285714286
2021-04-18,11.0,20.0,22.0,10.0,22.0,8.0,20.0,10.0,38.0,0.0,17.968750000000004
2021-04-19,31.0,28.0,30.0,18.0,40.0,15.0,18.0,27.0,68.0,28.0,33.816964285714285
2021-04-20,10.0,18.0,10.0,18.0,0.0,37.0,27.0,18.0,23.0,28.0,21.09375
2021-04-21,20.0,26.0,10.0,8.0,29.0,15.0,35.0,17.0,33.0,18.0,23.549107142857146
2021-04-22,42.0,28.0,21.0,9.0,20.0,15.0,9.0,9.0,34.0,37.0,25.0
2021-04-23,11.0,0.0,0.0,0.0,0.0,8.0,10.0,9.0,12.0,20.0,7.812500000000001
2021-04-24,11.0,10.0,11.0,40.0,33.0,34.0,31.0,39.0,38.0,32.0,31.138392857142858
2021-04-25,32.0,29.0,42.0,38.0,10.0,8.0,10.0,0.0,24.0,19.0,23.66071428571429
2021-04-26,28.0,26.0,9.0,33.0,27.0,7.0,17.0,25.0,32.0,34.0,26.5625
2021-04-27,47.0,25.0,37.0,33.0,55.0,35.0,8.0,24.0,32.0,35.0,36.941964285714285
2021-04-28,28.0,34.0,18.0,33.0,9.0,28.0,17.0,16.0,0.0,25.0,23.214285714285715
2021-04-29,19.0,9.0,9.0,0.0,0.0,7.0,17.0,8.0,21.0,18.0,12.053571428571429
2021-04-30,19.0,17.0,28.0,24.0,9.0,7.0,25.0,16.0,41.0,26.0,23.66071428571429
2021-05-01,37.0,25.0,18.0,57.0,18.0,28.0,42.0,33.0,21.0,52.0,36.941964285714285
2021-05-02,44.0,39.0,22.0,29.0,53.0,24.0,29.0,29.0,49.0,20.0,37.723214285714285
2021-05-03,31.0,38.0,20.0,27.0,20.0,23.0,37.0,27.0,23.0,19.0,29.575892857142858
2021-05-04,20.0,28.0,10.0,0.0,10.0,15.0,9.0,26.0,11.0,9.0,15.401785714285715
2021-05-05,20.0,9.0,10.0,0.0,38.0,0.0,27.0,26.0,22.0,18.0,18.97321428571429
2021-05-06,20.0,37.0,20.0,0.0,20.0,8.0,46.0,0.0,11.0,18.0,20.089285714285715
2021-05-07,0.0,9.0,21.0,0.0,10.0,0.0,19.0,18.0,23.0,0.0,11.160714285714286
2021-05-08,35.0,21.0,35.0,20.0,11.0,9.0,21.0,20.0,13.0,32.0,24.21875
2021-05-09,32.0,47.0,31.0,55.0,41.0,31.0,57.0,9.0,24.0,39.0,40.84821428571429
2021-05-10,36.0,17.0,27.0,41.0,0.0,14.0,16.0,24.0,31.0,17.0,24.888392857142858
2021-05-11,19.0,8.0,0.0,8.0,0.0,7.0,8.0,17.0,21.0,9.0,10.825892857142856
2021-05-12,20.0,0.0,30.0,9.0,19.0,15.0,9.0,9.0,0.0,27.0,15.401785714285715
2021-05-13,11.0,29.0,21.0,19.0,10.0,24.0,19.0,19.0,59.0,20.0,25.78125
2021-05-14,10.0,45.0,30.0,35.0,20.0,30.0,27.0,26.0,79.0,37.0,37.83482142857143
2021-05-15,10.0,18.0,20.0,27.0,0.0,23.0,46.0,9.0,22.0,28.0,22.65625
2021-05-16,19.0,17.0,29.0,8.0,28.0,14.0,17.0,25.0,11.0,9.0,19.75446428571429
2021-05-17,19.0,18.0,19.0,25.0,19.0,7.0,26.0,8.0,32.0,17.0,21.205357142857146
2021-05-18,30.0,9.0,10.0,26.0,38.0,29.0,35.0,34.0,44.0,27.0,31.47321428571429
2021-05-19,20.0,0.0,10.0,17.0,29.0,22.0,18.0,9.0,22.0,18.0,18.415178571428573
2021-05-20,42.0,28.0,21.0,9.0,10.0,8.0,28.0,37.0,12.0,9.0,22.767857142857142
2021-05-21,0.0,0.0,0.0,0.0,9.0,7.0,0.0,0.0,11.0,0.0,3.013392857142857
2021-05-22,0.0,9.0,10.0,9.0,0.0,0.0,0.0,9.0,12.0,19.0,7.589285714285714
2021-05-23,20.0,9.0,10.0,27.0,40.0,23.0,9.0,36.0,11.0,28.0,23.77232142857143
2021-05-24,10.0,18.0,29.0,26.0,10.0,14.0,9.0,8.0,54.0,9.0,20.870535714285715
2021-05-25,19.0,26.0,0.0,8.0,9.0,14.0,17.0,25.0,32.0,17.0,18.638392857142858
2021-05-26,10.0,9.0,29.0,9.0,29.0,22.0,9.0,17.0,0.0,9.0,15.959821428571429
2021-05-27,22.0,20.0,22.0,30.0,44.0,25.0,30.0,10.0,62.0,0.0,29.575892857142858
2021-05-28,23.0,21.0,0.0,21.0,11.0,17.0,31.0,20.0,79.0,32.0,28.45982142857143
2021-05-29,25.0,35.0,25.0,22.0,37.0,9.0,11.0,22.0,0.0,23.0,23.325892857142858
2021-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-31,11.0,19.0,0.0,9.0,0.0,8.0,19.0,0.0,12.0,10.0,9.821428571428573
