date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0
2021-02-26,30.0,29.0,0.0,0.0,0.0,0.0,38.0,50.0,0.0,0.0,22.072072072072075
2021-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-01,0.0,0.0,49.0,0.0,53.0,0.0,0.0,0.0,45.0,0.0,22.072072072072075
2021-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-03,29.0,0.0,0.0,0.0,51.0,35.0,38.0,46.0,0.0,37.0,35.43543543543544
2021-03-04,0.0,30.0,0.0,0.0,54.0,35.0,0.0,100.0,46.0,78.0,51.5015015015015
2021-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-07,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,41.0,11.711711711711713
2021-03-08,30.0,58.0,0.0,0.0,0.0,70.0,0.0,49.0,0.0,38.0,36.78678678678679
2021-03-09,31.0,59.0,0.0,100.0,53.0,72.0,0.0,50.0,47.0,40.0,67.86786786786787
2021-03-10,29.0,0.0,0.0,0.0,54.0,70.0,38.0,95.0,0.0,0.0,42.94294294294295
2021-03-11,29.0,57.0,0.0,48.0,52.0,69.0,78.0,0.0,45.0,37.0,62.312312312312315
2021-03-12,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,8.108108108108109
2021-03-13,0.0,31.0,0.0,0.0,0.0,36.0,38.0,49.0,0.0,40.0,29.12912912912913
2021-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-15,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,30.0,10.210210210210212
2021-03-16,0.0,0.0,85.0,43.0,91.0,0.0,34.0,0.0,0.0,0.0,37.98798798798799
2021-03-17,30.0,29.0,0.0,49.0,52.0,35.0,75.0,48.0,47.0,39.0,60.66066066066067
2021-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,38.0,12.912912912912914
2021-03-19,0.0,29.0,0.0,51.0,53.0,73.0,77.0,49.0,47.0,0.0,56.90690690690691
2021-03-20,0.0,32.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,42.0,27.32732732732733
2021-03-21,31.0,31.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,41.0,21.021021021021024
2021-03-22,29.0,0.0,0.0,0.0,0.0,35.0,39.0,48.0,0.0,0.0,22.672672672672675
2021-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-24,30.0,30.0,0.0,51.0,0.0,0.0,40.0,0.0,93.0,0.0,36.63663663663664
2021-03-25,30.0,0.0,0.0,50.0,53.0,72.0,0.0,49.0,0.0,39.0,43.993993993993996
2021-03-26,0.0,32.0,0.0,0.0,58.0,0.0,0.0,51.0,0.0,42.0,27.47747747747748
2021-03-27,0.0,34.0,0.0,59.0,0.0,40.0,45.0,56.0,0.0,45.0,41.891891891891895
2021-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-29,0.0,0.0,0.0,0.0,0.0,36.0,0.0,49.0,0.0,0.0,12.762762762762764
2021-03-30,0.0,31.0,0.0,0.0,56.0,0.0,0.0,51.0,0.0,41.0,26.876876876876874
2021-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-02,0.0,0.0,0.0,52.0,0.0,37.0,0.0,51.0,47.0,0.0,28.07807807807808
2021-04-03,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,11.411411411411413
2021-04-04,0.0,33.0,55.0,0.0,0.0,0.0,41.0,0.0,51.0,0.0,27.027027027027028
2021-04-05,32.0,0.0,0.0,53.0,55.0,37.0,41.0,0.0,0.0,83.0,45.1951951951952
2021-04-06,100.0,100.0,0.0,42.0,46.0,59.0,100.0,41.0,78.0,100.0,100.0
2021-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-08,0.0,0.0,0.0,48.0,0.0,33.0,36.0,0.0,43.0,36.0,29.429429429429437
2021-04-09,0.0,28.0,0.0,45.0,0.0,33.0,0.0,44.0,0.0,35.0,27.77777777777778
2021-04-10,28.0,28.0,95.0,94.0,0.0,34.0,0.0,0.0,44.0,37.0,54.054054054054056
2021-04-11,0.0,0.0,0.0,47.0,0.0,34.0,37.0,0.0,44.0,38.0,30.030030030030034
2021-04-12,56.0,57.0,49.0,96.0,52.0,0.0,36.0,48.0,44.0,37.0,71.32132132132132
2021-04-13,28.0,0.0,47.0,0.0,52.0,0.0,0.0,0.0,0.0,37.0,24.624624624624623
2021-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,38.0,12.762762762762764
2021-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-17,32.0,33.0,51.0,52.0,55.0,0.0,0.0,51.0,0.0,0.0,41.14114114114115
2021-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-19,27.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.960960960960962
2021-04-20,0.0,0.0,46.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,14.564564564564565
2021-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-23,0.0,0.0,100.0,51.0,0.0,36.0,81.0,52.0,93.0,0.0,62.012012012012015
2021-04-24,0.0,0.0,55.0,56.0,0.0,39.0,0.0,0.0,51.0,44.0,36.78678678678679
2021-04-25,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.807807807807809
2021-04-26,26.0,26.0,86.0,0.0,0.0,30.0,0.0,43.0,0.0,0.0,31.681681681681685
2021-04-27,27.0,0.0,0.0,90.0,49.0,64.0,74.0,91.0,87.0,0.0,72.37237237237238
2021-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-29,0.0,54.0,45.0,0.0,0.0,100.0,36.0,45.0,0.0,0.0,42.04204204204205
2021-04-30,0.0,26.0,44.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,17.41741741741742
2021-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-03,0.0,0.0,46.0,0.0,0.0,0.0,0.0,0.0,43.0,35.0,18.61861861861862
2021-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-05,28.0,55.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,18.01801801801802
2021-05-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-08,0.0,0.0,0.0,57.0,0.0,40.0,0.0,0.0,0.0,0.0,14.564564564564565
2021-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-11,0.0,0.0,44.0,43.0,0.0,30.0,0.0,0.0,42.0,0.0,23.873873873873876
2021-05-12,27.0,0.0,0.0,0.0,48.0,0.0,35.0,45.0,0.0,0.0,23.273273273273276
2021-05-13,30.0,0.0,0.0,0.0,54.0,0.0,39.0,48.0,45.0,0.0,32.432432432432435
2021-05-14,0.0,0.0,0.0,52.0,0.0,35.0,39.0,51.0,0.0,0.0,26.576576576576578
2021-05-15,0.0,0.0,0.0,0.0,0.0,34.0,37.0,47.0,0.0,39.0,23.573573573573576
2021-05-16,29.0,29.0,0.0,0.0,52.0,0.0,37.0,48.0,0.0,37.0,34.83483483483484
2021-05-17,26.0,28.0,0.0,0.0,0.0,0.0,0.0,45.0,42.0,35.0,26.42642642642643
2021-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-19,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,13.213213213213216
2021-05-20,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,12.012012012012013
2021-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,44.0,14.264264264264266
2021-05-24,0.0,0.0,90.0,0.0,100.0,0.0,0.0,45.0,43.0,36.0,47.14714714714715
2021-05-25,0.0,29.0,49.0,50.0,55.0,0.0,0.0,0.0,0.0,0.0,27.47747747747748
2021-05-26,0.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,15.015015015015017
2021-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-28,32.0,32.0,54.0,52.0,58.0,40.0,41.0,53.0,100.0,43.0,75.82582582582583
2021-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-31,29.0,0.0,48.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,18.91891891891892
