date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc_10,/m/0g9pc_11,/m/0g9pc_12,/m/0g9pc_13,/m/0g9pc_14,/m/0g9pc_15,/m/0g9pc_16,/m/0g9pc_17,/m/0g9pc_18,/m/0g9pc_19,/m/0g9pc
2020-10-05,23.0,20.0,20.0,0.0,0.0,0.0,28.0,0.0,32.0,73.0,20.0,0.0,44.0,48.78048780487805,19.0,39.0,0.0,24.0,23.0,0.0,27.447939435803086
2020-10-06,23.0,60.0,20.0,16.0,22.0,39.0,28.0,19.0,0.0,24.0,0.0,24.0,44.0,24.390243902439025,19.0,20.0,48.0,24.0,23.0,24.489795918367346,33.29198293065944
2020-10-07,0.0,20.0,20.0,0.0,21.0,19.0,0.0,0.0,16.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,16.0,24.0,0.0,24.489795918367346,11.972708073861481
2020-10-08,49.0,63.0,43.0,70.0,22.0,62.0,88.0,81.0,34.0,51.0,0.0,74.0,46.0,51.21951219512195,42.0,63.0,86.0,100.0,100.0,25.510204081632654,76.33312949797067
2020-10-09,0.0,22.0,22.0,19.0,24.0,44.0,0.0,21.0,18.0,0.0,22.0,54.0,25.0,0.0,0.0,0.0,36.0,0.0,26.0,27.551020408163264,23.91698705799534
2020-10-10,27.0,45.0,46.0,19.0,24.0,45.0,32.0,43.0,0.0,28.0,0.0,0.0,26.0,56.09756097560975,45.0,45.0,18.0,28.0,27.0,54.08163265306123,40.34328868766568
2020-10-11,24.0,21.0,21.0,34.0,44.0,20.0,59.0,0.0,17.0,0.0,59.0,50.0,23.0,26.829268292682926,39.0,63.0,0.0,50.0,49.0,24.489795918367346,41.41391962194923
2020-10-12,24.0,21.0,64.0,52.0,0.0,20.0,29.0,100.0,17.0,51.0,62.0,100.0,24.0,52.4390243902439,80.0,20.0,51.0,78.0,24.0,100.0,64.3072943563139
2020-10-13,0.0,63.0,42.0,0.0,22.0,21.0,90.0,20.0,17.0,52.0,61.0,77.0,23.0,25.609756097560975,20.0,21.0,34.0,75.0,49.0,75.51020408163265,52.27957714948353
2020-10-14,48.0,80.0,41.0,100.0,67.0,60.0,57.0,39.0,100.0,25.0,82.0,73.0,90.0,100.0,100.0,60.0,32.0,75.0,72.0,98.9795918367347,92.86700601072182
2020-10-15,25.0,0.0,22.0,54.0,68.0,43.0,60.0,41.0,52.0,80.0,21.0,78.0,49.0,53.65853658536585,63.0,21.0,17.0,26.0,0.0,52.04081632653061,54.772388981267824
2020-10-16,25.0,0.0,21.0,37.0,23.0,21.0,0.0,21.0,35.0,0.0,21.0,26.0,24.0,26.829268292682926,21.0,22.0,35.0,26.0,26.0,25.510204081632654,28.944379360943117
2020-10-17,0.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,23.0,0.0,0.0,28.048780487804876,22.0,23.0,19.0,0.0,0.0,0.0,12.540464401232521
2020-10-18,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,28.0,26.0,29.26829268292683,0.0,0.0,0.0,0.0,28.0,28.571428571428573,12.062254753700403
2020-10-19,24.0,20.0,21.0,0.0,22.0,21.0,60.0,0.0,0.0,25.0,21.0,25.0,24.0,26.829268292682926,20.0,0.0,0.0,50.0,0.0,0.0,23.869109961473796
2020-10-20,71.0,20.0,83.0,34.0,44.0,20.0,0.0,40.0,49.0,50.0,80.0,51.0,48.0,25.609756097560975,20.0,20.0,33.0,51.0,72.0,25.510204081632654,55.52996974167499
2020-10-21,48.0,21.0,21.0,0.0,65.0,41.0,59.0,0.0,17.0,25.0,41.0,25.0,47.0,51.21951219512195,60.0,21.0,34.0,51.0,49.0,0.0,44.85671210478282
2020-10-22,48.0,21.0,42.0,0.0,44.0,40.0,60.0,40.0,33.0,25.0,40.0,74.0,47.0,52.4390243902439,21.0,20.0,50.0,25.0,24.0,51.02040816326531,50.24572507056093
2020-10-23,0.0,21.0,0.0,0.0,23.0,0.0,30.0,0.0,0.0,26.0,21.0,25.0,24.0,0.0,20.0,21.0,17.0,26.0,25.0,0.0,18.50733741268208
2020-10-24,26.0,22.0,0.0,37.0,23.0,43.0,0.0,0.0,18.0,27.0,0.0,27.0,25.0,82.92682926829268,22.0,0.0,18.0,27.0,26.0,26.53061224489796,29.88088838759184
2020-10-25,24.0,0.0,0.0,17.0,22.0,0.0,0.0,0.0,34.0,25.0,21.0,25.0,24.0,0.0,0.0,21.0,0.0,0.0,25.0,48.97959183673469,19.036659988086857
2020-10-26,46.0,20.0,20.0,0.0,21.0,20.0,56.0,57.0,16.0,24.0,39.0,24.0,45.0,74.39024390243902,20.0,59.0,0.0,74.0,23.0,71.42857142857143,47.085506513266246
2020-10-27,0.0,20.0,20.0,34.0,62.0,39.0,57.0,19.0,0.0,73.0,39.0,24.0,44.0,50.0,39.0,39.0,32.0,24.0,47.0,24.489795918367346,45.53798667894081
2020-10-28,0.0,41.0,41.0,34.0,21.0,20.0,0.0,58.0,50.0,25.0,20.0,24.0,46.0,24.390243902439025,0.0,20.0,33.0,0.0,48.0,24.489795918367346,35.14935012619742
2020-10-29,0.0,0.0,20.0,0.0,0.0,19.0,28.0,19.0,32.0,0.0,0.0,0.0,45.0,0.0,0.0,20.0,0.0,24.0,23.0,24.489795918367346,16.881464233497592
2020-10-30,0.0,0.0,18.0,0.0,19.0,0.0,26.0,0.0,15.0,22.0,0.0,43.0,20.0,0.0,0.0,18.0,14.0,22.0,22.0,21.428571428571427,17.275410191151785
2020-10-31,22.0,19.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,24.0,0.0,0.0,0.0,23.170731707317074,0.0,0.0,0.0,0.0,22.0,0.0,9.09915775932547
2020-11-01,44.0,76.0,19.0,31.0,100.0,55.0,54.0,37.0,30.0,69.0,55.0,68.0,43.0,47.5609756097561,18.0,19.0,46.0,46.0,0.0,22.448979591836736,58.37505794779614
2020-11-02,22.0,19.0,38.0,16.0,20.0,56.0,54.0,54.0,15.0,92.0,19.0,0.0,44.0,69.51219512195122,37.0,55.0,30.0,70.0,44.0,70.40816326530613,54.72071473571182
2020-11-03,22.0,37.0,19.0,0.0,80.0,36.0,27.0,18.0,15.0,68.0,37.0,0.0,42.0,0.0,36.0,37.0,0.0,68.0,65.0,22.448979591836736,41.75421021281205
