date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0
2021-04-30,37.0,57.0,31.0,17.0,37.0,0.0,54.0,31.0,58.0,66.0,63.711001642036116
2021-05-01,0.0,20.0,49.0,35.0,59.0,82.0,75.0,33.0,40.0,47.0,72.2495894909688
2021-05-02,0.0,59.0,32.0,35.0,19.0,41.0,19.0,83.0,100.0,46.0,71.26436781609196
2021-05-03,38.0,0.0,0.0,36.0,20.0,21.0,19.0,0.0,60.0,0.0,31.855500821018058
2021-05-04,37.0,19.0,47.0,16.0,38.0,58.0,18.0,47.0,56.0,22.0,58.78489326765188
2021-05-05,0.0,0.0,0.0,0.0,19.0,0.0,0.0,16.0,0.0,0.0,5.74712643678161
2021-05-06,0.0,39.0,16.0,34.0,0.0,0.0,37.0,16.0,19.0,23.0,30.213464696223316
2021-05-07,21.0,0.0,17.0,37.0,0.0,22.0,20.0,18.0,22.0,0.0,25.779967159277504
2021-05-08,22.0,66.0,0.0,39.0,0.0,0.0,85.0,56.0,67.0,52.0,63.54679802955666
2021-05-09,43.0,45.0,37.0,20.0,22.0,23.0,42.0,37.0,22.0,52.0,56.32183908045977
2021-05-10,55.0,57.0,95.0,33.0,56.0,59.0,54.0,16.0,96.0,88.0,100.0
2021-05-11,0.0,37.0,46.0,32.0,37.0,19.0,18.0,46.0,37.0,22.0,48.275862068965516
2021-05-12,58.0,20.0,17.0,17.0,100.0,41.0,0.0,100.0,20.0,71.0,72.9064039408867
2021-05-13,0.0,0.0,17.0,17.0,19.0,20.0,19.0,0.0,20.0,0.0,18.39080459770115
2021-05-14,40.0,62.0,0.0,18.0,60.0,0.0,39.0,17.0,41.0,0.0,45.48440065681445
2021-05-15,58.0,40.0,34.0,18.0,0.0,82.0,19.0,51.0,61.0,71.0,71.26436781609196
2021-05-16,0.0,20.0,0.0,17.0,0.0,20.0,0.0,0.0,0.0,0.0,9.35960591133005
2021-05-17,75.0,37.0,0.0,17.0,37.0,20.0,18.0,47.0,0.0,67.0,52.21674876847291
2021-05-18,0.0,20.0,0.0,17.0,19.0,60.0,56.0,33.0,39.0,69.0,51.39573070607553
2021-05-19,0.0,19.0,16.0,17.0,0.0,0.0,0.0,0.0,19.0,0.0,11.658456486042693
2021-05-20,82.0,83.0,17.0,18.0,20.0,22.0,59.0,0.0,42.0,73.0,68.30870279146141
2021-05-21,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,7.224958949096881
2021-05-22,21.0,0.0,35.0,19.0,64.0,0.0,41.0,36.0,64.0,50.0,54.187192118226605
2021-05-23,0.0,41.0,0.0,54.0,60.0,21.0,59.0,17.0,21.0,0.0,44.827586206896555
2021-05-24,36.0,0.0,15.0,16.0,0.0,19.0,18.0,16.0,0.0,0.0,19.704433497536947
2021-05-25,19.0,58.0,0.0,0.0,0.0,20.0,37.0,16.0,0.0,23.0,28.407224958949097
2021-05-26,0.0,0.0,15.0,33.0,18.0,38.0,70.0,15.0,38.0,0.0,37.274220032840724
2021-05-27,39.0,0.0,17.0,0.0,20.0,21.0,20.0,17.0,42.0,0.0,28.899835796387524
2021-05-28,44.0,23.0,56.0,59.0,23.0,70.0,86.0,19.0,46.0,78.0,82.75862068965517
2021-05-29,47.0,100.0,20.0,86.0,49.0,100.0,71.0,20.0,0.0,28.0,85.55008210180624
2021-05-30,46.0,24.0,39.0,0.0,46.0,98.0,0.0,20.0,46.0,0.0,52.38095238095238
2021-05-31,20.0,21.0,0.0,18.0,42.0,63.0,0.0,18.0,21.0,0.0,33.333333333333336
