date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc
2020-10-08,20.0,41.0,23.0,0.0,43.0,0.0,0.0,0.0,20.0,0.0,21.81008902077151
2020-10-09,21.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,6.528189910979229
2020-10-10,0.0,23.0,25.0,94.0,47.0,38.0,24.0,82.0,44.0,0.0,55.93471810089021
2020-10-11,40.0,21.0,0.0,87.0,0.0,0.0,87.0,25.0,60.0,27.0,51.483679525222556
2020-10-12,62.0,43.0,70.0,22.0,45.0,36.0,66.0,26.0,63.0,27.0,68.24925816023739
2020-10-13,0.0,21.0,45.0,44.0,22.0,34.0,44.0,25.0,42.0,53.0,48.96142433234421
2020-10-14,21.0,22.0,46.0,0.0,44.0,18.0,22.0,25.0,0.0,0.0,29.376854599406524
2020-10-15,21.0,43.0,23.0,45.0,0.0,18.0,0.0,0.0,21.0,54.0,33.38278931750742
2020-10-16,21.0,23.0,24.0,0.0,0.0,0.0,23.0,27.0,0.0,0.0,17.50741839762611
2020-10-17,22.0,23.0,49.0,47.0,47.0,58.0,24.0,27.0,46.0,29.0,55.19287833827893
2020-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,8.160237388724035
2020-10-19,0.0,21.0,0.0,44.0,22.0,35.0,22.0,24.0,20.0,0.0,27.893175074183976
2020-10-20,19.0,0.0,0.0,21.0,21.0,0.0,21.0,0.0,0.0,25.0,15.875370919881304
2020-10-21,0.0,0.0,22.0,0.0,42.0,17.0,20.0,0.0,20.0,25.0,21.661721068249257
2020-10-22,20.0,0.0,23.0,22.0,43.0,52.0,43.0,49.0,100.0,53.0,60.08902077151335
2020-10-23,0.0,0.0,0.0,44.0,22.0,35.0,44.0,25.0,0.0,26.0,29.080118694362017
2020-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-10-25,59.0,40.0,43.0,0.0,41.0,33.0,83.0,48.0,20.0,25.0,58.160237388724035
2020-10-26,37.0,19.0,61.0,20.0,0.0,32.0,0.0,69.0,0.0,24.0,38.872403560830854
2020-10-27,72.0,56.0,20.0,39.0,78.0,31.0,59.0,67.0,55.0,47.0,77.74480712166171
2020-10-28,0.0,40.0,0.0,62.0,41.0,33.0,41.0,48.0,57.0,99.0,62.46290801186943
2020-10-29,37.0,20.0,21.0,20.0,0.0,16.0,40.0,0.0,0.0,48.0,29.970326409495545
2020-10-30,50.0,18.0,38.0,0.0,18.0,29.0,18.0,42.0,17.0,0.0,34.124629080118694
2020-10-31,0.0,0.0,0.0,0.0,0.0,0.0,19.0,21.0,17.0,0.0,8.456973293768545
2020-11-01,36.0,0.0,58.0,38.0,58.0,31.0,39.0,22.0,18.0,23.0,47.922848664688416
2020-11-02,18.0,38.0,80.0,19.0,0.0,0.0,39.0,22.0,36.0,46.0,44.21364985163204
2020-11-03,0.0,77.0,41.0,20.0,19.0,32.0,59.0,91.0,55.0,48.0,65.57863501483679
2020-11-04,16.0,0.0,19.0,54.0,36.0,0.0,36.0,21.0,0.0,42.0,33.23442136498516
2020-11-05,17.0,18.0,38.0,37.0,38.0,0.0,56.0,22.0,0.0,68.0,43.62017804154302
2020-11-06,69.0,0.0,100.0,38.0,58.0,46.0,38.0,66.0,18.0,69.0,74.4807121661721
2020-11-07,0.0,0.0,39.0,0.0,19.0,15.0,37.0,22.0,0.0,0.0,19.584569732937684
2020-11-08,34.0,19.0,19.0,56.0,19.0,44.0,38.0,22.0,0.0,23.0,40.65281899109792
2020-11-09,70.0,0.0,80.0,95.0,77.0,47.0,38.0,65.0,35.0,92.0,88.87240356083085
2020-11-10,35.0,56.0,40.0,19.0,19.0,15.0,19.0,0.0,36.0,47.0,42.43323442136498
2020-11-11,33.0,35.0,56.0,36.0,72.0,58.0,18.0,84.0,68.0,44.0,74.77744807121661
2020-11-12,0.0,0.0,0.0,0.0,39.0,0.0,0.0,45.0,18.0,23.0,18.5459940652819
2020-11-13,0.0,18.0,20.0,19.0,19.0,30.0,19.0,42.0,17.0,23.0,30.712166172106823
2020-11-14,34.0,0.0,39.0,37.0,59.0,15.0,0.0,0.0,18.0,23.0,33.38278931750742
2020-11-15,18.0,0.0,0.0,0.0,38.0,15.0,0.0,0.0,35.0,0.0,15.727002967359049
2020-11-16,0.0,54.0,20.0,38.0,38.0,31.0,37.0,43.0,53.0,0.0,46.587537091988125
2020-11-17,17.0,19.0,20.0,38.0,39.0,0.0,19.0,44.0,36.0,23.0,37.83382789317507
2020-11-18,0.0,18.0,0.0,0.0,0.0,15.0,57.0,22.0,18.0,70.0,29.673590504451035
2020-11-19,18.0,74.0,20.0,38.0,58.0,46.0,19.0,45.0,37.0,45.0,59.34718100890207
2020-11-20,0.0,19.0,20.0,20.0,0.0,0.0,0.0,0.0,19.0,0.0,11.572700296735905
2020-11-21,0.0,38.0,20.0,20.0,0.0,0.0,0.0,0.0,37.0,0.0,17.062314540059347
2020-11-22,70.0,19.0,40.0,58.0,75.0,31.0,58.0,22.0,37.0,70.0,71.21661721068249
2020-11-23,0.0,0.0,0.0,19.0,0.0,16.0,20.0,0.0,0.0,24.0,11.72106824925816
2020-11-24,0.0,18.0,0.0,19.0,0.0,0.0,19.0,0.0,18.0,0.0,10.979228486646884
2020-11-25,17.0,18.0,0.0,18.0,0.0,15.0,18.0,21.0,0.0,23.0,19.287833827893174
2020-11-26,18.0,19.0,20.0,19.0,0.0,16.0,0.0,0.0,18.0,0.0,16.32047477744807
2020-11-27,0.0,18.0,58.0,19.0,56.0,30.0,37.0,85.0,35.0,67.0,60.08902077151335
2020-11-28,0.0,18.0,0.0,0.0,0.0,0.0,19.0,22.0,0.0,23.0,12.166172106824924
2020-11-29,18.0,19.0,0.0,0.0,0.0,0.0,20.0,23.0,18.0,23.0,17.95252225519288
2020-11-30,17.0,18.0,19.0,36.0,18.0,29.0,0.0,21.0,34.0,44.0,35.01483679525222
2020-12-01,0.0,19.0,21.0,20.0,38.0,0.0,39.0,0.0,18.0,47.0,29.970326409495545
2020-12-02,17.0,19.0,60.0,57.0,19.0,31.0,59.0,86.0,18.0,46.0,61.12759643916913
2020-12-03,0.0,0.0,19.0,0.0,19.0,15.0,0.0,22.0,35.0,23.0,19.732937685459937
2020-12-04,18.0,37.0,20.0,0.0,19.0,0.0,19.0,22.0,36.0,46.0,32.195845697329375
2020-12-05,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,5.489614243323442
2020-12-06,18.0,0.0,0.0,0.0,0.0,15.0,20.0,0.0,0.0,0.0,7.863501483679524
2020-12-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-08,18.0,19.0,40.0,39.0,39.0,47.0,60.0,46.0,55.0,48.0,60.97922848664688
2020-12-09,54.0,0.0,20.0,19.0,0.0,0.0,19.0,22.0,0.0,23.0,23.293768545994062
2020-12-10,0.0,0.0,20.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,5.341246290801187
2020-12-11,0.0,0.0,21.0,20.0,21.0,0.0,0.0,23.0,19.0,0.0,15.430267062314538
2020-12-12,0.0,0.0,0.0,0.0,20.0,0.0,20.0,0.0,0.0,0.0,5.9347181008902075
2020-12-13,0.0,19.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5.786350148367952
2020-12-14,35.0,38.0,20.0,39.0,19.0,0.0,39.0,22.0,55.0,23.0,43.026706231454
2020-12-15,38.0,20.0,21.0,21.0,0.0,16.0,21.0,97.0,19.0,52.0,45.25222551928783
2020-12-16,0.0,41.0,0.0,42.0,64.0,0.0,0.0,24.0,79.0,50.0,44.510385756676556
2020-12-17,20.0,41.0,23.0,0.0,21.0,52.0,22.0,0.0,20.0,26.0,33.38278931750742
2020-12-18,21.0,21.0,23.0,0.0,0.0,0.0,22.0,25.0,21.0,0.0,19.732937685459937
2020-12-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-20,62.0,42.0,45.0,66.0,44.0,52.0,65.0,100.0,61.0,27.0,83.67952522255192
2020-12-21,57.0,0.0,44.0,20.0,81.0,16.0,62.0,23.0,19.0,25.0,51.483679525222556
2020-12-22,38.0,0.0,42.0,63.0,0.0,49.0,21.0,48.0,19.0,100.0,56.379821958456965
2020-12-23,20.0,0.0,45.0,43.0,22.0,17.0,0.0,75.0,0.0,26.0,36.795252225519285
2020-12-24,0.0,0.0,0.0,0.0,25.0,0.0,25.0,0.0,23.0,61.0,19.881305637982194
2020-12-25,46.0,96.0,77.0,100.0,100.0,40.0,100.0,0.0,23.0,92.0,100.0
2020-12-26,41.0,0.0,46.0,23.0,67.0,70.0,44.0,79.0,64.0,55.0,72.55192878338278
2020-12-27,37.0,19.0,41.0,19.0,59.0,47.0,59.0,45.0,0.0,71.0,58.90207715133531
2020-12-28,0.0,0.0,40.0,0.0,20.0,16.0,20.0,22.0,0.0,0.0,17.50741839762611
2020-12-29,38.0,20.0,42.0,0.0,40.0,16.0,0.0,0.0,57.0,50.0,39.02077151335311
2020-12-30,19.0,20.0,42.0,21.0,0.0,0.0,21.0,24.0,19.0,25.0,28.338278931750743
2020-12-31,21.0,0.0,49.0,46.0,46.0,58.0,46.0,26.0,43.0,85.0,62.31454005934717
2021-01-01,66.0,23.0,25.0,74.0,24.0,38.0,71.0,27.0,44.0,58.0,66.76557863501483
2021-01-02,80.0,0.0,23.0,22.0,22.0,17.0,44.0,50.0,42.0,81.0,56.52818991097922
2021-01-03,39.0,21.0,0.0,43.0,22.0,0.0,43.0,24.0,39.0,78.0,45.845697329376854
2021-01-04,55.0,39.0,21.0,79.0,60.0,49.0,40.0,91.0,19.0,73.0,78.04154302670622
2021-01-05,19.0,39.0,0.0,20.0,20.0,0.0,41.0,47.0,0.0,25.0,31.305637982195844
2021-01-06,57.0,60.0,21.0,63.0,21.0,50.0,21.0,23.0,58.0,99.0,70.1780415430267
2021-01-07,0.0,20.0,0.0,0.0,21.0,0.0,21.0,24.0,19.0,25.0,19.287833827893174
2021-01-08,0.0,41.0,44.0,21.0,21.0,0.0,43.0,0.0,40.0,52.0,38.872403560830854
2021-01-09,22.0,22.0,24.0,0.0,0.0,38.0,24.0,54.0,22.0,57.0,39.02077151335311
2021-01-10,21.0,0.0,69.0,22.0,67.0,55.0,46.0,78.0,42.0,0.0,59.34718100890207
2021-01-11,58.0,39.0,64.0,40.0,21.0,33.0,42.0,72.0,39.0,50.0,67.95252225519287
2021-01-12,57.0,20.0,21.0,62.0,61.0,34.0,41.0,0.0,19.0,50.0,54.15430267062314
2021-01-13,19.0,0.0,0.0,20.0,41.0,33.0,20.0,23.0,0.0,0.0,23.14540059347181
2021-01-14,19.0,59.0,63.0,40.0,21.0,49.0,20.0,24.0,19.0,50.0,54.00593471810089
2021-01-15,59.0,21.0,67.0,0.0,22.0,17.0,43.0,49.0,0.0,53.0,49.109792284866465
2021-01-16,20.0,41.0,67.0,86.0,21.0,35.0,22.0,74.0,40.0,26.0,64.09495548961424
2021-01-17,20.0,42.0,46.0,44.0,45.0,18.0,0.0,50.0,20.0,0.0,42.28486646884273
2021-01-18,38.0,20.0,44.0,20.0,62.0,17.0,21.0,70.0,19.0,24.0,49.703264094955486
2021-01-19,37.0,20.0,21.0,20.0,0.0,16.0,41.0,0.0,38.0,49.0,35.90504451038576
2021-01-20,0.0,0.0,20.0,19.0,0.0,0.0,0.0,0.0,18.0,23.0,11.869436201780415
2021-01-21,0.0,0.0,22.0,20.0,0.0,17.0,0.0,48.0,0.0,0.0,15.875370919881304
2021-01-22,0.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,19.0,25.0,12.759643916913946
2021-01-23,19.0,0.0,0.0,21.0,43.0,17.0,0.0,0.0,20.0,52.0,25.519287833827892
2021-01-24,20.0,62.0,65.0,22.0,42.0,35.0,0.0,24.0,40.0,78.0,57.56676557863501
2021-01-25,57.0,60.0,0.0,20.0,20.0,33.0,41.0,24.0,19.0,25.0,44.3620178041543
2021-01-26,19.0,100.0,42.0,21.0,20.0,16.0,20.0,69.0,19.0,24.0,51.92878338278931
2021-01-27,19.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,5.786350148367952
2021-01-28,0.0,41.0,45.0,62.0,85.0,100.0,0.0,24.0,39.0,0.0,58.75370919881305
2021-01-29,20.0,21.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,52.0,20.029673590504448
2021-01-30,0.0,21.0,45.0,21.0,63.0,34.0,0.0,25.0,20.0,52.0,41.69139465875371
2021-01-31,0.0,41.0,21.0,41.0,21.0,16.0,41.0,94.0,20.0,99.0,58.45697329376854
2021-02-01,75.0,20.0,42.0,62.0,40.0,49.0,61.0,71.0,38.0,48.0,75.07418397626112
2021-02-02,0.0,39.0,41.0,20.0,0.0,0.0,20.0,0.0,0.0,24.0,21.364985163204746
2021-02-03,36.0,20.0,0.0,20.0,60.0,67.0,41.0,23.0,19.0,49.0,49.703264094955486
2021-02-04,0.0,20.0,44.0,42.0,21.0,51.0,21.0,0.0,20.0,52.0,40.20771513353115
2021-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-06,0.0,21.0,43.0,21.0,43.0,17.0,21.0,48.0,60.0,26.0,44.510385756676556
2021-02-07,0.0,20.0,44.0,21.0,0.0,0.0,42.0,24.0,0.0,25.0,26.112759643916917
2021-02-08,18.0,39.0,20.0,97.0,59.0,79.0,78.0,69.0,37.0,25.0,77.29970326409494
2021-02-09,0.0,19.0,0.0,39.0,0.0,16.0,39.0,0.0,0.0,24.0,20.32640949554896
2021-02-10,18.0,0.0,0.0,0.0,19.0,16.0,0.0,22.0,0.0,0.0,11.127596439169139
2021-02-11,0.0,21.0,0.0,21.0,21.0,0.0,0.0,24.0,20.0,0.0,15.875370919881304
2021-02-12,40.0,64.0,68.0,22.0,66.0,36.0,44.0,25.0,20.0,53.0,64.98516320474776
