date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0
2021-03-14,65.0,46.0,78.0,91.0,61.0,74.0,75.0,80.0,75.0,89.0,86.96682464454977
2021-03-15,29.0,74.0,52.0,50.0,35.0,35.0,24.0,34.0,41.0,59.0,51.30331753554502
2021-03-16,58.0,75.0,60.0,59.0,79.0,65.0,65.0,57.0,59.0,62.0,75.71090047393365
2021-03-17,46.0,60.0,31.0,41.0,68.0,43.0,51.0,59.0,49.0,57.0,59.83412322274881
2021-03-18,41.0,73.0,48.0,45.0,71.0,27.0,68.0,50.0,49.0,42.0,60.90047393364929
2021-03-19,44.0,50.0,33.0,68.0,41.0,29.0,70.0,75.0,44.0,35.0,57.93838862559241
2021-03-20,65.0,90.0,52.0,72.0,61.0,48.0,70.0,98.0,59.0,58.0,79.73933649289098
2021-03-21,65.0,65.0,45.0,61.0,51.0,70.0,69.0,35.0,45.0,74.0,68.72037914691943
2021-03-22,49.0,74.0,70.0,66.0,63.0,75.0,84.0,73.0,54.0,80.0,81.51658767772511
2021-03-23,100.0,93.0,61.0,80.0,83.0,70.0,78.0,52.0,51.0,74.0,87.91469194312796
2021-03-24,57.0,80.0,77.0,71.0,90.0,53.0,100.0,96.0,59.0,83.0,90.75829383886254
2021-03-25,82.0,88.0,76.0,58.0,86.0,93.0,74.0,52.0,66.0,47.0,85.54502369668246
2021-03-26,48.0,59.0,33.0,21.0,59.0,38.0,27.0,44.0,32.0,32.0,46.56398104265402
2021-03-27,79.0,82.0,84.0,63.0,52.0,66.0,65.0,91.0,100.0,100.0,92.65402843601895
2021-03-28,79.0,49.0,68.0,46.0,79.0,59.0,96.0,80.0,66.0,80.0,83.17535545023696
2021-03-29,36.0,40.0,49.0,38.0,33.0,41.0,57.0,80.0,48.0,55.0,56.51658767772511
2021-03-30,84.0,90.0,45.0,43.0,75.0,62.0,57.0,75.0,73.0,59.0,78.55450236966824
2021-03-31,57.0,74.0,60.0,66.0,57.0,72.0,78.0,73.0,51.0,65.0,77.3696682464455
2021-04-01,44.0,46.0,33.0,43.0,38.0,38.0,36.0,67.0,36.0,32.0,48.93364928909952
2021-04-02,65.0,62.0,100.0,67.0,73.0,78.0,74.0,74.0,54.0,54.0,83.05687203791467
2021-04-03,56.0,86.0,58.0,65.0,73.0,39.0,67.0,78.0,52.0,66.0,75.82938388625593
2021-04-04,60.0,74.0,72.0,53.0,73.0,37.0,61.0,84.0,40.0,45.0,70.97156398104265
2021-04-05,48.0,75.0,45.0,57.0,36.0,59.0,44.0,54.0,70.0,43.0,62.914691943127956
2021-04-06,50.0,58.0,57.0,63.0,53.0,53.0,61.0,44.0,66.0,58.0,66.70616113744076
2021-04-07,27.0,55.0,23.0,36.0,35.0,35.0,33.0,25.0,33.0,44.0,40.9952606635071
2021-04-08,38.0,68.0,67.0,54.0,55.0,62.0,54.0,59.0,49.0,26.0,63.03317535545023
2021-04-09,52.0,78.0,44.0,53.0,68.0,64.0,64.0,81.0,42.0,45.0,70.02369668246445
2021-04-10,44.0,64.0,58.0,65.0,50.0,54.0,53.0,58.0,61.0,69.0,68.24644549763033
2021-04-11,66.0,67.0,61.0,77.0,37.0,66.0,60.0,76.0,50.0,50.0,72.27488151658767
2021-04-12,44.0,50.0,49.0,47.0,45.0,62.0,52.0,62.0,60.0,35.0,59.952606635071085
2021-04-13,36.0,31.0,52.0,63.0,41.0,49.0,44.0,43.0,36.0,35.0,50.947867298578196
2021-04-14,40.0,46.0,49.0,47.0,50.0,46.0,45.0,44.0,32.0,44.0,52.48815165876777
2021-04-15,63.0,65.0,63.0,79.0,81.0,47.0,68.0,27.0,86.0,57.0,75.35545023696682
2021-04-16,69.0,100.0,65.0,99.0,100.0,100.0,93.0,84.0,59.0,75.0,100.0
2021-04-17,31.0,77.0,40.0,52.0,50.0,50.0,48.0,69.0,34.0,58.0,60.30805687203791
2021-04-18,70.0,93.0,69.0,67.0,85.0,80.0,70.0,92.0,92.0,52.0,91.23222748815165
2021-04-19,41.0,60.0,64.0,44.0,77.0,51.0,50.0,46.0,61.0,53.0,64.81042654028435
2021-04-20,38.0,71.0,60.0,71.0,61.0,43.0,55.0,50.0,42.0,58.0,65.04739336492891
2021-04-21,22.0,37.0,29.0,17.0,25.0,29.0,18.0,31.0,28.0,20.0,30.331753554502367
2021-04-22,31.0,71.0,39.0,54.0,57.0,74.0,42.0,46.0,62.0,50.0,62.322274881516584
2021-04-23,47.0,63.0,67.0,55.0,63.0,58.0,67.0,100.0,56.0,77.0,77.3696682464455
2021-04-24,63.0,72.0,61.0,42.0,72.0,72.0,66.0,76.0,88.0,49.0,78.31753554502367
2021-04-25,22.0,44.0,20.0,10.0,30.0,10.0,21.0,43.0,24.0,24.0,29.383886255924168
2021-04-26,49.0,60.0,39.0,45.0,44.0,52.0,63.0,51.0,31.0,34.0,55.45023696682464
2021-04-27,46.0,52.0,55.0,53.0,40.0,64.0,38.0,38.0,39.0,49.0,56.16113744075829
2021-04-28,44.0,38.0,50.0,48.0,55.0,27.0,45.0,45.0,60.0,26.0,51.8957345971564
2021-04-29,45.0,48.0,27.0,41.0,44.0,52.0,42.0,42.0,54.0,38.0,51.30331753554502
2021-04-30,42.0,39.0,44.0,57.0,32.0,48.0,43.0,26.0,19.0,38.0,45.97156398104264
2021-05-01,51.0,53.0,44.0,41.0,62.0,40.0,42.0,66.0,72.0,51.0,61.84834123222748
2021-05-02,40.0,55.0,50.0,42.0,60.0,55.0,34.0,44.0,44.0,57.0,56.990521327014214
2021-05-03,21.0,31.0,27.0,20.0,28.0,40.0,42.0,34.0,27.0,30.0,35.54502369668246
2021-05-04,7.0,33.0,34.0,35.0,42.0,35.0,24.0,37.0,26.0,36.0,36.611374407582936
2021-05-05,10.0,43.0,31.0,36.0,20.0,35.0,34.0,50.0,30.0,30.0,37.796208530805686
2021-05-06,69.0,43.0,50.0,44.0,63.0,39.0,42.0,59.0,49.0,45.0,59.59715639810426
2021-05-07,37.0,46.0,42.0,13.0,30.0,29.0,27.0,45.0,33.0,36.0,40.0473933649289
2021-05-08,47.0,58.0,19.0,35.0,34.0,29.0,62.0,51.0,42.0,28.0,47.985781990521325
2021-05-09,42.0,74.0,43.0,49.0,77.0,52.0,71.0,66.0,51.0,55.0,68.72037914691943
2021-05-10,52.0,47.0,55.0,49.0,48.0,55.0,46.0,30.0,57.0,34.0,56.04265402843602
2021-05-11,54.0,46.0,54.0,44.0,70.0,55.0,33.0,37.0,56.0,33.0,57.10900473933649
2021-05-12,43.0,58.0,52.0,50.0,45.0,52.0,60.0,56.0,63.0,66.0,64.5734597156398
2021-05-13,39.0,49.0,25.0,36.0,45.0,35.0,37.0,69.0,24.0,43.0,47.63033175355451
2021-05-14,37.0,31.0,28.0,29.0,28.0,33.0,50.0,15.0,45.0,27.0,38.27014218009478
2021-05-15,35.0,33.0,35.0,56.0,35.0,40.0,16.0,32.0,34.0,19.0,39.691943127962084
2021-05-16,50.0,26.0,61.0,44.0,62.0,43.0,46.0,56.0,23.0,41.0,53.55450236966824
2021-05-17,21.0,52.0,20.0,45.0,51.0,55.0,46.0,42.0,50.0,8.0,46.208530805687204
2021-05-18,34.0,38.0,47.0,32.0,36.0,44.0,46.0,29.0,42.0,30.0,44.7867298578199
2021-05-19,38.0,60.0,43.0,61.0,47.0,36.0,67.0,42.0,46.0,57.0,58.88625592417061
2021-05-20,51.0,59.0,33.0,47.0,33.0,33.0,36.0,40.0,56.0,32.0,49.763033175355446
2021-05-21,11.0,46.0,47.0,22.0,34.0,34.0,23.0,23.0,41.0,41.0,38.15165876777252
2021-05-22,47.0,97.0,34.0,71.0,69.0,69.0,62.0,58.0,71.0,66.0,76.30331753554503
2021-05-23,30.0,43.0,54.0,51.0,30.0,69.0,32.0,31.0,29.0,24.0,46.56398104265402
2021-05-24,39.0,29.0,40.0,37.0,53.0,27.0,57.0,38.0,30.0,34.0,45.49763033175355
2021-05-25,18.0,13.0,24.0,29.0,24.0,32.0,17.0,26.0,31.0,8.0,26.303317535545023
2021-05-26,32.0,35.0,35.0,41.0,64.0,40.0,55.0,47.0,58.0,34.0,52.25118483412322
2021-05-27,29.0,40.0,33.0,46.0,53.0,62.0,44.0,39.0,40.0,51.0,51.77725118483412
2021-05-28,50.0,52.0,43.0,45.0,40.0,79.0,56.0,51.0,38.0,50.0,59.71563981042654
2021-05-29,58.0,55.0,60.0,47.0,62.0,41.0,32.0,54.0,35.0,58.0,59.478672985781984
2021-05-30,40.0,44.0,35.0,42.0,36.0,61.0,43.0,49.0,19.0,34.0,47.74881516587677
2021-05-31,50.0,66.0,48.0,37.0,40.0,40.0,65.0,22.0,39.0,66.0,56.04265402843602
