date,/m/0fd23_0,/m/0fd23_1,/m/0fd23_2,/m/0fd23_3,/m/0fd23_4,/m/0fd23_5,/m/0fd23_6,/m/0fd23_7,/m/0fd23_8,/m/0fd23_9,/m/0fd23
2021-04-18,18.0,12.0,65.0,40.0,53.0,44.0,12.0,32.0,28.0,19.0,44.12568306010928
2021-04-19,48.0,21.0,44.0,36.0,0.0,20.0,10.0,0.0,25.0,32.0,32.240437158469945
2021-04-20,16.0,21.0,57.0,47.0,35.0,39.0,41.0,54.0,25.0,48.0,52.32240437158469
2021-04-21,80.0,42.0,100.0,60.0,72.0,100.0,41.0,56.0,100.0,81.0,100.0
2021-04-22,99.0,54.0,30.0,100.0,37.0,51.0,54.0,72.0,52.0,34.0,79.64480874316939
2021-04-23,68.0,34.0,46.0,26.0,25.0,21.0,22.0,30.0,41.0,35.0,47.54098360655737
2021-04-24,19.0,12.0,17.0,0.0,28.0,23.0,12.0,65.0,44.0,38.0,35.24590163934426
2021-04-25,68.0,57.0,31.0,66.0,26.0,98.0,100.0,91.0,41.0,53.0,86.20218579234972
2021-04-26,43.0,39.0,40.0,55.0,44.0,37.0,28.0,51.0,35.0,15.0,52.868852459016395
2021-04-27,15.0,20.0,41.0,23.0,45.0,37.0,49.0,0.0,24.0,63.0,43.30601092896175
2021-04-28,30.0,20.0,54.0,46.0,33.0,28.0,20.0,27.0,36.0,15.0,42.213114754098356
2021-04-29,44.0,39.0,54.0,45.0,100.0,38.0,48.0,53.0,59.0,93.0,78.27868852459017
2021-04-30,59.0,10.0,94.0,45.0,22.0,37.0,58.0,39.0,35.0,61.0,62.84153005464481
2021-05-01,32.0,32.0,44.0,36.0,12.0,10.0,11.0,28.0,26.0,0.0,31.557377049180328
2021-05-02,16.0,22.0,59.0,12.0,37.0,10.0,0.0,14.0,13.0,17.0,27.3224043715847
2021-05-03,31.0,31.0,58.0,59.0,23.0,10.0,30.0,55.0,50.0,64.0,56.147540983606554
2021-05-04,43.0,19.0,53.0,43.0,11.0,9.0,19.0,13.0,35.0,30.0,37.56830601092896
2021-05-05,15.0,42.0,42.0,23.0,46.0,39.0,40.0,14.0,37.0,48.0,47.267759562841526
2021-05-06,30.0,0.0,28.0,35.0,11.0,28.0,20.0,0.0,36.0,31.0,29.918032786885245
2021-05-07,17.0,11.0,0.0,0.0,25.0,0.0,22.0,15.0,27.0,17.0,18.306010928961747
2021-05-08,18.0,47.0,49.0,27.0,53.0,33.0,23.0,0.0,56.0,18.0,44.26229508196721
2021-05-09,66.0,33.0,90.0,38.0,13.0,52.0,22.0,58.0,40.0,35.0,61.0655737704918
2021-05-10,45.0,30.0,14.0,0.0,11.0,19.0,30.0,13.0,48.0,15.0,30.737704918032787
2021-05-11,44.0,10.0,14.0,0.0,33.0,37.0,10.0,13.0,12.0,46.0,29.918032786885245
2021-05-12,59.0,30.0,69.0,34.0,45.0,47.0,58.0,52.0,48.0,77.0,70.90163934426229
2021-05-13,100.0,11.0,30.0,51.0,0.0,21.0,32.0,44.0,40.0,51.0,51.912568306010925
2021-05-14,17.0,11.0,31.0,26.0,13.0,11.0,0.0,45.0,14.0,18.0,25.409836065573774
2021-05-15,17.0,34.0,15.0,39.0,39.0,21.0,55.0,15.0,0.0,0.0,32.10382513661202
2021-05-16,31.0,21.0,29.0,24.0,12.0,20.0,21.0,28.0,13.0,16.0,29.37158469945355
2021-05-17,30.0,10.0,13.0,0.0,33.0,0.0,19.0,13.0,24.0,45.0,25.546448087431692
2021-05-18,47.0,21.0,14.0,60.0,47.0,10.0,20.0,41.0,50.0,81.0,53.41530054644809
2021-05-19,49.0,21.0,0.0,24.0,24.0,20.0,21.0,28.0,26.0,33.0,33.60655737704918
2021-05-20,50.0,22.0,15.0,25.0,12.0,10.0,11.0,15.0,27.0,51.0,32.513661202185794
2021-05-21,33.0,22.0,30.0,25.0,12.0,10.0,11.0,0.0,13.0,0.0,21.311475409836063
2021-05-22,53.0,12.0,17.0,42.0,41.0,11.0,24.0,48.0,0.0,38.0,39.07103825136612
2021-05-23,18.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,0.0,18.0,8.743169398907103
2021-05-24,31.0,20.0,0.0,35.0,58.0,10.0,0.0,27.0,25.0,16.0,30.327868852459016
2021-05-25,49.0,43.0,58.0,61.0,12.0,41.0,32.0,85.0,26.0,100.0,69.26229508196721
2021-05-26,61.0,10.0,41.0,35.0,35.0,29.0,30.0,41.0,24.0,48.0,48.36065573770492
2021-05-27,0.0,22.0,15.0,25.0,24.0,21.0,11.0,29.0,13.0,17.0,24.18032786885246
2021-05-28,53.0,0.0,16.0,0.0,27.0,33.0,0.0,0.0,28.0,18.0,23.907103825136613
2021-05-29,77.0,0.0,18.0,46.0,44.0,49.0,38.0,52.0,16.0,81.0,57.51366120218579
2021-05-30,57.0,100.0,52.0,86.0,42.0,24.0,62.0,100.0,76.0,20.0,84.56284153005464
2021-05-31,16.0,11.0,73.0,49.0,24.0,51.0,32.0,29.0,39.0,50.0,51.092896174863384
