date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0_10,/m/0cjf0_11,/m/0cjf0_12,/m/0cjf0_13,/m/0cjf0_14,/m/0cjf0_15,/m/0cjf0_16,/m/0cjf0_17,/m/0cjf0_18,/m/0cjf0_19,/m/0cjf0
2021-02-25,0.0,0.0,20.0,17.0,42.0,0.0,20.0,25.0,22.988505747126435,18.0,18.0,0.0,0.0,15.0,20.0,0.0,0.0,20.0,0.0,0.0,16.849635012735895
2021-02-26,47.0,18.0,19.0,65.0,41.0,41.0,19.0,50.0,43.67816091954023,35.0,18.0,43.0,66.0,44.0,39.0,32.0,44.0,39.0,88.88888888888889,42.0,59.08751827648972
2021-02-27,27.0,61.0,21.0,55.0,0.0,23.0,22.0,28.0,100.0,19.0,100.0,100.0,0.0,33.0,22.0,55.0,75.0,87.0,100.0,24.0,67.40179523278618
2021-02-28,78.0,0.0,21.0,35.0,68.0,67.0,82.0,27.0,24.137931034482758,19.0,0.0,0.0,73.0,16.0,21.0,35.0,48.0,42.0,24.444444444444443,45.0,51.37138098377021
2021-03-01,49.0,18.0,40.0,34.0,42.0,43.0,20.0,26.0,21.839080459770116,0.0,37.0,46.0,23.0,0.0,21.0,17.0,23.0,20.0,46.666666666666664,44.0,40.46272409892497
2021-03-02,24.0,56.0,40.0,67.0,21.0,42.0,78.0,51.0,68.96551724137932,88.0,73.0,69.0,69.0,15.0,20.0,17.0,23.0,60.0,70.0,43.0,70.44376266469186
2021-03-03,99.0,56.0,40.0,34.0,86.0,43.0,100.0,26.0,22.988505747126435,54.0,37.0,23.0,71.0,46.0,62.0,85.0,69.0,80.0,68.88888888888889,44.0,81.19915473778154
2021-03-04,49.0,18.0,39.0,65.0,63.0,21.0,39.0,51.0,0.0,35.0,18.0,45.0,0.0,45.0,100.0,100.0,0.0,100.0,45.55555555555556,64.0,63.547117400845806
2021-03-05,47.0,54.0,0.0,32.0,20.0,60.0,19.0,50.0,66.66666666666667,0.0,35.0,0.0,0.0,58.0,0.0,32.0,66.0,0.0,45.55555555555556,0.0,41.43385334863269
2021-03-06,26.0,0.0,63.0,52.0,45.0,0.0,21.0,54.0,48.275862068965516,37.0,19.0,72.0,0.0,48.0,22.0,18.0,73.0,64.0,48.888888888888886,46.0,53.6074196444799
2021-03-07,24.0,74.0,0.0,100.0,43.0,0.0,20.0,25.0,22.988505747126435,0.0,18.0,46.0,46.0,15.0,80.0,50.0,46.0,20.0,68.88888888888889,22.0,51.03826737521125
2021-03-08,23.0,35.0,19.0,0.0,40.0,20.0,38.0,75.0,43.67816091954023,17.0,53.0,0.0,44.0,29.0,19.0,16.0,21.0,38.0,0.0,0.0,37.57212262270001
2021-03-09,0.0,18.0,39.0,16.0,20.0,40.0,19.0,0.0,21.839080459770116,34.0,0.0,45.0,0.0,15.0,0.0,32.0,22.0,39.0,0.0,0.0,25.547480896151562
2021-03-10,23.0,17.0,18.0,0.0,19.0,19.0,18.0,24.0,41.37931034482759,16.0,17.0,20.0,0.0,28.0,37.0,0.0,42.0,36.0,0.0,20.0,27.992936255401563
2021-03-11,69.0,35.0,56.0,47.0,40.0,40.0,37.0,0.0,64.36781609195403,17.0,87.0,21.0,44.0,29.0,0.0,62.0,65.0,38.0,44.44444444444444,41.0,59.2464796564698
2021-03-12,47.0,18.0,38.0,16.0,0.0,40.0,19.0,0.0,21.839080459770116,51.0,18.0,22.0,45.0,44.0,39.0,16.0,44.0,0.0,65.55555555555556,21.0,40.0300561790133
2021-03-13,23.0,0.0,0.0,16.0,39.0,20.0,18.0,97.0,0.0,49.0,17.0,21.0,22.0,29.0,19.0,0.0,22.0,19.0,64.44444444444444,21.0,35.148368475733974
2021-03-14,69.0,34.0,18.0,31.0,20.0,19.0,18.0,0.0,63.2183908045977,16.0,51.0,21.0,21.0,42.0,75.0,16.0,21.0,18.0,42.22222222222222,0.0,42.15731751314957
2021-03-15,72.0,27.0,58.0,49.0,62.0,62.0,28.0,57.0,33.333333333333336,38.0,80.0,33.0,85.0,11.0,29.0,49.0,33.0,29.0,67.77777777777777,63.0,68.40086479330951
2021-03-16,61.0,15.0,50.0,28.0,35.0,70.0,64.0,21.0,74.71264367816092,0.0,15.0,19.0,56.0,25.0,34.0,41.0,38.0,33.0,37.77777777777778,88.0,57.0288870262015
2021-03-17,23.0,34.0,19.0,0.0,0.0,0.0,0.0,0.0,20.689655172413794,0.0,0.0,42.0,44.0,14.0,0.0,16.0,22.0,38.0,21.11111111111111,20.0,22.217158606022625
2021-03-18,91.0,35.0,74.0,31.0,39.0,40.0,18.0,96.0,86.20689655172414,33.0,52.0,43.0,22.0,14.0,37.0,31.0,86.0,19.0,43.333333333333336,40.0,65.88243910775465
2021-03-19,0.0,35.0,0.0,16.0,0.0,20.0,19.0,0.0,21.839080459770116,17.0,36.0,22.0,44.0,14.0,39.0,0.0,0.0,0.0,0.0,0.0,20.095865105264444
2021-03-20,100.0,38.0,61.0,34.0,0.0,22.0,20.0,0.0,47.12643678160919,19.0,75.0,70.0,0.0,16.0,41.0,17.0,70.0,0.0,46.666666666666664,43.0,50.961499336756695
2021-03-21,0.0,0.0,19.0,0.0,21.0,0.0,19.0,25.0,0.0,0.0,18.0,44.0,22.0,0.0,20.0,33.0,0.0,0.0,44.44444444444444,0.0,18.793521103072617
2021-03-22,92.0,0.0,74.0,16.0,0.0,100.0,18.0,73.0,0.0,17.0,52.0,21.0,0.0,14.0,0.0,16.0,0.0,38.0,64.44444444444444,40.0,44.989596981361366
2021-03-23,47.0,35.0,75.0,32.0,59.0,79.0,91.0,97.0,43.67816091954023,100.0,87.0,65.0,65.0,29.0,94.0,80.0,66.0,95.0,22.22222222222222,100.0,96.42282642014088
2021-03-24,46.0,52.0,94.0,79.0,100.0,59.0,56.0,24.0,43.67816091954023,34.0,18.0,87.0,22.0,14.0,95.0,79.0,43.0,38.0,44.44444444444444,0.0,72.79129130351043
2021-03-25,0.0,0.0,19.0,0.0,40.0,0.0,19.0,0.0,21.839080459770116,17.0,36.0,0.0,45.0,0.0,40.0,0.0,0.0,20.0,22.22222222222222,21.0,21.315201970470074
2021-03-26,48.0,18.0,58.0,0.0,0.0,21.0,78.0,26.0,44.827586206896555,52.0,72.0,44.0,91.0,15.0,40.0,0.0,45.0,40.0,68.88888888888889,21.0,55.416486953502435
2021-03-27,75.0,57.0,20.0,52.0,67.0,44.0,61.0,53.0,22.988505747126435,37.0,38.0,46.0,0.0,16.0,0.0,51.0,48.0,62.0,72.22222222222223,23.0,59.84109287305063
2021-03-28,53.0,100.0,43.0,54.0,92.0,69.0,64.0,55.0,49.42528735632184,77.0,20.0,75.0,100.0,100.0,66.0,90.0,100.0,85.0,50.0,70.0,100.0
2021-03-29,72.0,18.0,77.0,66.0,20.0,84.0,38.0,75.0,21.839080459770116,52.0,54.0,66.0,91.0,45.0,60.0,32.0,90.0,39.0,44.44444444444444,62.0,78.39590064099956
2021-03-30,24.0,18.0,20.0,16.0,21.0,21.0,19.0,25.0,22.988505747126435,18.0,0.0,22.0,23.0,0.0,20.0,0.0,23.0,20.0,22.22222222222222,21.0,25.21979259066359
2021-03-31,70.0,36.0,19.0,16.0,60.0,61.0,37.0,73.0,0.0,17.0,35.0,87.0,88.0,29.0,39.0,32.0,44.0,39.0,65.55555555555556,62.0,64.39671986176327
2021-04-01,24.0,72.0,38.0,16.0,41.0,41.0,19.0,100.0,66.66666666666667,52.0,0.0,66.0,23.0,60.0,59.0,32.0,68.0,39.0,45.55555555555556,64.0,65.57672327970421
2021-04-02,25.0,38.0,20.0,0.0,43.0,43.0,40.0,0.0,70.11494252873563,36.0,0.0,0.0,70.0,47.0,20.0,17.0,47.0,21.0,0.0,0.0,38.0278480806634
2021-04-03,0.0,0.0,100.0,52.0,64.0,42.0,40.0,79.0,68.96551724137932,36.0,37.0,46.0,94.0,31.0,20.0,17.0,23.0,20.0,23.333333333333332,22.0,57.723325819288576
2021-04-04,0.0,20.0,0.0,0.0,0.0,0.0,0.0,27.0,48.275862068965516,19.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,21.0,0.0,23.0,12.905168414970582
2021-04-05,45.0,51.0,36.0,31.0,58.0,58.0,0.0,47.0,83.9080459770115,49.0,17.0,21.0,21.0,57.0,37.0,0.0,43.0,18.0,64.44444444444444,40.0,55.03671573853294
2021-04-06,58.0,29.0,47.0,39.0,33.0,33.0,31.0,60.0,54.02298850574713,28.0,14.0,54.0,18.0,0.0,16.0,0.0,36.0,16.0,53.333333333333336,34.0,46.25776157420595
2021-04-07,41.0,31.0,49.0,14.0,0.0,18.0,0.0,85.0,19.54022988505747,30.0,15.0,38.0,19.0,13.0,33.0,42.0,0.0,33.0,38.888888888888886,36.0,39.324495514630684
2021-04-08,0.0,64.0,51.0,0.0,0.0,54.0,50.0,66.0,58.62068965517241,31.0,32.0,78.0,20.0,67.0,0.0,29.0,40.0,34.0,58.888888888888886,75.0,57.24264396719862
2021-04-09,21.0,16.0,33.0,28.0,18.0,18.0,17.0,22.0,0.0,15.0,15.0,19.0,0.0,0.0,0.0,14.0,59.0,34.0,0.0,36.0,25.842074852906467
2021-04-10,0.0,33.0,0.0,15.0,0.0,19.0,0.0,0.0,20.689655172413794,16.0,16.0,21.0,0.0,27.0,0.0,0.0,21.0,36.0,21.11111111111111,39.0,20.1639526588054
2021-04-11,22.0,0.0,18.0,15.0,0.0,19.0,18.0,0.0,20.689655172413794,0.0,16.0,0.0,0.0,14.0,0.0,0.0,21.0,37.0,0.0,20.0,15.62487284445927
2021-04-12,22.0,33.0,18.0,76.0,38.0,57.0,89.0,48.0,62.06896551724138,48.0,66.0,80.0,84.0,27.0,36.0,45.0,62.0,18.0,42.22222222222222,58.0,71.45802307381395
2021-04-13,43.0,50.0,70.0,0.0,38.0,37.0,17.0,46.0,40.229885057471265,47.0,65.0,40.0,61.0,41.0,36.0,44.0,41.0,53.0,61.111111111111114,19.0,60.13351670857713
2021-04-14,0.0,69.0,36.0,15.0,79.0,39.0,36.0,72.0,42.52873563218391,50.0,68.0,21.0,85.0,42.0,37.0,61.0,43.0,18.0,21.11111111111111,59.0,63.269884413918064
2021-04-15,23.0,17.0,18.0,0.0,0.0,20.0,0.0,0.0,0.0,32.0,0.0,21.0,0.0,14.0,0.0,31.0,21.0,0.0,43.333333333333336,0.0,17.01564928670828
2021-04-16,0.0,0.0,0.0,15.0,0.0,20.0,36.0,24.0,0.0,17.0,34.0,21.0,21.0,14.0,0.0,0.0,22.0,0.0,0.0,20.0,17.275250038655283
2021-04-17,0.0,36.0,39.0,0.0,21.0,21.0,0.0,77.0,22.988505747126435,35.0,54.0,22.0,46.0,31.0,40.0,17.0,45.0,20.0,46.666666666666664,22.0,42.17250836174835
2021-04-18,48.0,54.0,98.0,49.0,41.0,42.0,96.0,51.0,22.988505747126435,53.0,53.0,22.0,23.0,30.0,40.0,49.0,69.0,40.0,68.88888888888889,21.0,68.73831864432528
