date,/m/0hn9s_0,/m/0hn9s_1,/m/0hn9s_2,/m/0hn9s_3,/m/0hn9s_4,/m/0hn9s_5,/m/0hn9s_6,/m/0hn9s_7,/m/0hn9s_8,/m/0hn9s_9,/m/0hn9s_10,/m/0hn9s_11,/m/0hn9s_12,/m/0hn9s_13,/m/0hn9s_14,/m/0hn9s_15,/m/0hn9s_16,/m/0hn9s_17,/m/0hn9s_18,/m/0hn9s_19,/m/0hn9s
2020-01-29,15.0,22.0,15.0,12.0,29.0,36.0,22.0,20.0,18.0,11.0,14.0,22.0,15.0,23.0,14.0,20.0,18.0,23.0,35.0,7.0,20.259067357512954
2020-01-30,15.0,11.0,23.0,6.0,53.0,47.0,14.0,21.0,12.0,11.0,0.0,16.0,27.0,19.0,35.0,21.0,32.0,12.0,26.0,28.0,22.2279792746114
2020-01-31,32.0,0.0,31.0,18.0,16.0,29.0,14.0,15.0,13.0,18.0,14.0,0.0,17.0,13.0,0.0,7.0,6.0,19.0,9.0,22.0,15.181347150259068
2020-02-01,24.0,6.0,8.0,12.0,16.0,30.0,23.0,15.0,13.0,18.0,15.0,16.0,11.0,6.0,15.0,15.0,14.0,19.0,19.0,15.0,16.06217616580311
2020-02-02,0.0,0.0,8.0,0.0,0.0,10.0,0.0,0.0,0.0,6.0,7.0,8.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,7.0,3.05699481865285
2020-02-03,7.0,5.0,7.0,5.0,0.0,0.0,0.0,6.0,5.0,0.0,6.0,14.0,5.0,0.0,0.0,6.0,0.0,5.0,16.0,6.0,4.818652849740933
2020-02-04,0.0,0.0,15.0,6.0,8.0,9.0,9.0,7.0,6.0,6.0,14.0,0.0,0.0,0.0,7.0,0.0,13.0,0.0,0.0,7.0,5.544041450777202
2020-02-05,0.0,6.0,23.0,12.0,30.0,9.0,9.0,21.0,18.0,11.0,0.0,0.0,11.0,12.0,7.0,0.0,6.0,12.0,0.0,7.0,10.051813471502589
2020-02-06,16.0,12.0,15.0,0.0,8.0,19.0,5.0,15.0,19.0,6.0,15.0,0.0,0.0,26.0,7.0,15.0,7.0,6.0,18.0,15.0,11.606217616580311
2020-02-07,16.0,6.0,32.0,6.0,0.0,20.0,0.0,22.0,7.0,0.0,8.0,8.0,11.0,0.0,7.0,0.0,7.0,13.0,9.0,22.0,10.051813471502589
2020-02-08,0.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,7.0,0.0,8.0,7.0,0.0,0.0,8.0,3.1088082901554404
2020-02-09,0.0,0.0,0.0,6.0,8.0,0.0,0.0,7.0,6.0,6.0,7.0,0.0,11.0,13.0,14.0,7.0,13.0,0.0,0.0,0.0,5.077720207253886
2020-02-10,7.0,16.0,7.0,11.0,7.0,0.0,8.0,21.0,12.0,11.0,7.0,7.0,25.0,12.0,20.0,13.0,18.0,6.0,26.0,14.0,12.849740932642487
2020-02-11,7.0,5.0,7.0,0.0,7.0,9.0,4.0,7.0,0.0,6.0,7.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.8341968911917097
2020-02-12,7.0,5.0,7.0,12.0,22.0,9.0,13.0,14.0,12.0,11.0,14.0,8.0,10.0,12.0,20.0,7.0,6.0,6.0,9.0,14.0,11.295336787564766
2020-02-13,8.0,17.0,8.0,6.0,0.0,28.0,4.0,7.0,18.0,0.0,7.0,15.0,5.0,25.0,21.0,0.0,0.0,6.0,9.0,7.0,9.89637305699482
2020-02-14,8.0,0.0,16.0,0.0,8.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,3.2124352331606216
2020-02-15,0.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.9689119170984455
2020-02-16,8.0,12.0,17.0,0.0,8.0,21.0,5.0,8.0,0.0,6.0,8.0,9.0,0.0,7.0,8.0,8.0,7.0,0.0,10.0,8.0,7.772020725388601
