date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc_10,/m/0g9pc_11,/m/0g9pc_12,/m/0g9pc_13,/m/0g9pc_14,/m/0g9pc_15,/m/0g9pc_16,/m/0g9pc_17,/m/0g9pc_18,/m/0g9pc_19,/m/0g9pc
2020-10-05,12.0,65.0,45.0,13.0,0.0,14.0,41.0,41.0,30.0,61.0,29.347826086956523,34.0,28.26086956521739,26.0,28.0,12.0,10.0,11.0,54.0,42.0,33.85807343071456
2020-10-06,51.0,49.0,48.0,55.0,67.0,29.0,58.0,43.0,48.0,64.0,46.73913043478261,93.0,29.347826086956523,27.0,46.0,77.0,54.0,34.0,76.0,43.0,58.91235688906434
2020-10-07,37.0,32.0,16.0,41.0,49.0,14.0,14.0,41.0,16.0,47.0,46.73913043478261,54.0,42.391304347826086,27.0,15.0,50.0,32.0,11.0,74.0,28.0,38.99526253454402
2020-10-08,26.0,51.0,48.0,14.0,69.0,30.0,59.0,75.0,65.0,33.0,81.52173913043478,38.0,91.30434782608695,29.0,62.0,78.0,45.0,46.0,58.0,30.0,58.38679431504145
2020-10-09,54.0,36.0,51.0,30.0,36.0,16.0,47.0,31.0,34.0,69.0,17.391304347826086,20.0,31.52173913043478,44.0,33.0,27.0,12.0,24.0,0.0,48.0,37.507402289774966
2020-10-10,0.0,19.0,0.0,0.0,19.0,0.0,0.0,16.0,18.0,18.0,18.47826086956522,0.0,33.69565217391305,0.0,17.0,14.0,0.0,0.0,22.0,16.0,11.984307145677061
2020-10-11,0.0,17.0,16.0,14.0,35.0,16.0,15.0,0.0,16.0,17.0,16.304347826086957,39.0,44.56521739130435,0.0,0.0,0.0,11.0,12.0,20.0,15.0,17.244867745756014
2020-10-12,27.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,17.0,0.0,32.608695652173914,39.0,15.217391304347826,0.0,16.0,13.0,0.0,12.0,20.0,15.0,12.588827477299644
2020-10-13,13.0,17.0,32.0,29.0,0.0,0.0,15.0,30.0,17.0,0.0,32.608695652173914,19.0,22.82608695652174,14.0,16.0,13.0,0.0,0.0,19.0,15.0,17.27694433478089
2020-10-14,38.0,33.0,32.0,28.0,17.0,73.0,73.0,58.0,16.0,47.0,16.304347826086957,73.0,29.347826086956523,42.0,62.0,25.0,22.0,23.0,76.0,43.0,46.91324516383735
2020-10-15,40.0,53.0,50.0,43.0,53.0,61.0,75.0,45.0,100.0,33.0,50.0,96.0,30.434782608695652,44.0,96.0,67.0,46.0,49.0,40.0,61.0,64.26667982629293
2020-10-16,28.0,18.0,0.0,30.0,36.0,48.0,32.0,16.0,17.0,17.0,34.78260869565217,60.0,31.52173913043478,0.0,33.0,14.0,0.0,12.0,21.0,47.0,28.108961705487562
2020-10-17,28.0,37.0,35.0,46.0,57.0,17.0,33.0,16.0,36.0,36.0,17.391304347826086,62.0,16.304347826086957,31.0,17.0,0.0,0.0,26.0,21.0,33.0,32.04697986577181
2020-10-18,0.0,0.0,18.0,0.0,19.0,34.0,17.0,16.0,18.0,18.0,0.0,0.0,17.391304347826086,0.0,0.0,0.0,0.0,26.0,22.0,0.0,11.656138965653374
2020-10-19,40.0,52.0,33.0,71.0,18.0,15.0,30.0,0.0,33.0,67.0,51.08695652173913,19.0,22.82608695652174,43.0,16.0,66.0,33.0,24.0,19.0,0.0,37.05339518357678
2020-10-20,64.0,67.0,16.0,41.0,34.0,15.0,29.0,29.0,16.0,48.0,31.52173913043478,55.0,29.347826086956523,70.0,77.0,77.0,44.0,46.0,38.0,44.0,49.4226213975523
2020-10-21,13.0,17.0,33.0,28.0,35.0,15.0,75.0,30.0,49.0,17.0,32.608695652173914,38.0,15.217391304347826,14.0,16.0,53.0,11.0,36.0,19.0,30.0,32.73539281484406
2020-10-22,0.0,17.0,33.0,29.0,72.0,15.0,30.0,30.0,16.0,17.0,48.91304347826087,19.0,30.434782608695652,29.0,32.0,40.0,35.0,24.0,79.0,15.0,34.69453217528622
2020-10-23,53.0,69.0,82.0,74.0,71.0,46.0,60.0,45.0,33.0,84.0,100.0,76.0,60.869565217391305,29.0,97.0,40.0,34.0,60.0,20.0,30.0,66.05063166206078
