date,/m/01cpyy_0,/m/01cpyy_1,/m/01cpyy_2,/m/01cpyy_3,/m/01cpyy_4,/m/01cpyy_5,/m/01cpyy_6,/m/01cpyy_7,/m/01cpyy_8,/m/01cpyy_9,/m/01cpyy_10,/m/01cpyy_11,/m/01cpyy_12,/m/01cpyy_13,/m/01cpyy_14,/m/01cpyy_15,/m/01cpyy_16,/m/01cpyy_17,/m/01cpyy_18,/m/01cpyy_19,/m/01cpyy
2020-01-29,8.0,8.0,9.0,8.0,7.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,7.0,8.0,7.0,9.0,8.0,9.0,9.0,8.3
2020-01-30,11.0,10.0,10.0,11.0,12.0,10.0,10.0,11.0,10.0,12.0,11.0,11.0,11.0,11.0,11.0,10.0,11.0,11.0,11.0,12.0,10.85
2020-01-31,9.0,9.0,9.0,8.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0,9.0,10.0,9.0,10.0,10.0,9.1
2020-02-01,7.0,7.0,6.0,6.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,6.6
2020-02-02,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.95
2020-02-03,6.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,5.4
2020-02-04,5.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.5
2020-02-05,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.1
2020-02-06,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.1
2020-02-07,5.0,5.0,6.0,5.0,4.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.05
2020-02-08,6.0,6.0,8.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,5.0,8.0,6.0,7.0,8.0,6.65
2020-02-09,6.0,6.0,7.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,7.0,5.0,5.0,6.0,6.0,7.0,6.0,6.0,5.0,5.9
2020-02-10,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.05
2020-02-11,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.2
2020-02-12,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.9
2020-02-13,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.4
2020-02-14,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,3.0,3.3
2020-02-15,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0,3.8
2020-02-16,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.15
2020-02-17,3.0,3.0,3.0,3.0,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.05
2020-02-18,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.95
2020-02-19,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.6
2020-02-20,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,2.8
2020-02-21,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.5
2020-02-22,5.0,5.0,7.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,7.0,6.0,5.0,5.0,7.0,5.0,6.0,6.0,5.65
2020-02-23,13.0,13.0,12.0,12.0,12.0,12.0,12.0,13.0,12.0,13.0,13.0,12.0,12.0,12.0,12.0,12.0,14.0,13.0,12.0,12.0,12.4
2020-02-24,17.0,17.0,18.0,16.0,18.0,17.0,18.0,17.0,16.0,18.0,17.0,17.0,18.0,17.0,18.0,16.0,18.0,17.0,18.0,18.0,17.3
2020-02-25,21.0,22.0,22.0,21.0,21.0,21.0,21.0,22.0,23.0,22.0,22.0,22.0,22.0,21.0,23.0,22.0,23.0,22.0,21.0,22.0,21.8
2020-02-26,26.0,27.0,28.0,25.0,25.0,25.0,27.0,26.0,26.0,27.0,27.0,27.0,27.0,25.0,27.0,25.0,25.0,25.0,27.0,25.0,26.1
2020-02-27,27.0,28.0,28.0,26.0,28.0,28.0,27.0,28.0,27.0,27.0,27.0,27.0,27.0,27.0,26.0,27.0,28.0,27.0,26.0,26.0,27.1
2020-02-28,36.0,35.0,36.0,35.0,37.0,36.0,36.0,37.0,33.0,36.0,36.0,35.0,37.0,34.0,38.0,34.0,37.0,35.0,35.0,35.0,35.65
2020-02-29,34.0,31.0,33.0,32.0,32.0,32.0,35.0,32.0,31.0,32.0,32.0,31.0,33.0,31.0,34.0,31.0,32.0,33.0,32.0,31.0,32.2
2020-03-01,35.0,35.0,36.0,35.0,34.0,35.0,34.0,34.0,34.0,35.0,34.0,35.0,34.0,33.0,34.0,33.0,35.0,34.0,33.0,35.0,34.35
2020-03-02,43.0,42.0,46.0,42.0,43.0,42.0,42.0,42.0,43.0,44.0,43.0,46.0,43.0,40.0,43.0,42.0,45.0,43.0,43.0,43.0,43.0
2020-03-03,37.0,35.0,36.0,36.0,37.0,36.0,35.0,38.0,36.0,35.0,38.0,35.0,36.0,34.0,36.0,35.0,36.0,35.0,35.0,35.0,35.8
2020-03-04,37.0,37.0,37.0,35.0,37.0,36.0,38.0,37.0,36.0,36.0,35.0,35.0,36.0,37.0,36.0,36.0,36.0,37.0,34.0,35.0,36.15
2020-03-05,42.0,42.0,44.0,41.0,41.0,42.0,40.0,45.0,42.0,43.0,43.0,42.0,41.0,39.0,41.0,42.0,43.0,44.0,43.0,42.0,42.1
2020-03-06,40.0,40.0,40.0,39.0,40.0,41.0,41.0,41.0,40.0,40.0,41.0,40.0,41.0,38.0,41.0,38.0,41.0,39.0,40.0,41.0,40.1
