date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc
2021-03-07,56.0,51.0,56.0,29.0,40.0,55.0,42.0,60.75949367088607,32.0,37.0,56.00853062990666
2021-03-08,54.0,49.0,51.0,62.0,73.0,66.0,48.0,70.88607594936708,51.0,53.0,70.55232737837672
2021-03-09,47.0,49.0,54.0,47.0,39.0,66.0,33.0,48.10126582278481,41.0,70.0,60.32329851023058
2021-03-10,55.0,82.0,52.0,48.0,47.0,44.0,45.0,48.10126582278481,58.0,50.0,64.59634048340237
2021-03-11,65.0,33.0,54.0,63.0,70.0,97.0,70.0,27.848101265822784,48.0,49.0,70.42560425295174
2021-03-12,56.0,61.0,63.0,52.0,38.0,56.0,31.0,27.848101265822784,59.0,69.0,62.61204178772333
2021-03-13,58.0,56.0,42.0,46.0,34.0,74.0,44.0,34.177215189873415,34.0,47.0,57.28039809606232
2021-03-14,49.0,29.0,60.0,45.0,47.0,51.0,40.0,49.36708860759494,34.0,43.0,54.617667058169005
2021-03-15,43.0,57.0,48.0,42.0,53.0,70.0,30.0,48.10126582278481,43.0,63.0,60.689559250788164
2021-03-16,33.0,49.0,48.0,30.0,53.0,44.0,37.0,54.43037974683544,54.0,58.0,56.21252395376151
2021-03-17,59.0,61.0,68.0,48.0,32.0,70.0,43.0,55.69620253164557,76.0,47.0,68.33158187550227
2021-03-18,39.0,48.0,49.0,33.0,41.0,44.0,60.0,51.89873417721519,55.0,46.0,57.00222538171479
2021-03-19,34.0,40.0,44.0,35.0,28.0,35.0,30.0,48.10126582278481,37.0,46.0,46.039129628484886
2021-03-20,39.0,49.0,32.0,49.0,42.0,45.0,44.0,46.835443037974684,47.0,41.0,53.0877171292576
2021-03-21,56.0,48.0,49.0,63.0,51.0,73.0,30.0,68.35443037974683,68.0,43.0,67.06898683315819
2021-03-22,46.0,41.0,53.0,73.0,38.0,59.0,35.0,46.835443037974684,37.0,71.0,61.0233665080052
2021-03-23,40.0,68.0,53.0,49.0,38.0,76.0,47.0,46.835443037974684,50.0,58.0,64.19762625950425
2021-03-24,40.0,56.0,37.0,59.0,51.0,81.0,47.0,36.70886075949367,77.0,76.0,68.45521419299007
2021-03-25,40.0,52.0,70.0,58.0,74.0,87.0,65.0,54.43037974683544,57.0,68.0,76.35686468442852
2021-03-26,59.0,60.0,69.0,63.0,53.0,83.0,61.0,58.22784810126582,35.0,64.0,73.89039995054708
2021-03-27,43.0,50.0,43.0,69.0,46.0,76.0,42.0,55.69620253164557,63.0,68.0,67.84323422142549
2021-03-28,52.0,64.0,74.0,56.0,55.0,60.0,72.0,91.13924050632912,83.0,59.0,81.32688384743771
2021-03-29,50.0,86.0,67.0,62.0,49.0,70.0,60.0,70.88607594936708,68.0,73.0,80.07510663287383
2021-03-30,58.0,73.0,47.0,44.0,70.0,74.0,63.0,74.68354430379746,62.0,56.0,75.8994251097237
2021-03-31,30.0,49.0,44.0,31.0,36.0,57.0,26.0,44.30379746835443,64.0,44.0,51.924027940903756
2021-04-01,34.0,34.0,55.0,38.0,34.0,35.0,24.0,45.56962025316456,31.0,49.0,46.340483402361386
2021-04-02,39.0,59.0,39.0,40.0,38.0,65.0,35.0,35.44303797468354,50.0,47.0,54.6269394819806
2021-04-03,36.0,54.0,52.0,40.0,43.0,46.0,53.0,49.36708860759494,68.0,62.0,61.45453421524387
2021-04-04,64.0,50.0,51.0,51.0,46.0,68.0,53.0,46.835443037974684,59.0,44.0,65.05223465413862
2021-04-05,26.0,48.0,60.0,38.0,30.0,51.0,30.0,26.582278481012658,46.0,23.0,46.21994189281078
2021-04-06,56.0,27.0,34.0,32.0,33.0,28.0,41.0,40.50632911392405,41.0,45.0,46.08858255548
2021-04-07,60.0,72.0,61.0,44.0,58.0,55.0,45.0,48.10126582278481,49.0,72.0,68.86938245657417
2021-04-08,45.0,66.0,62.0,36.0,49.0,66.0,60.0,65.82278481012658,42.0,66.0,68.10286208814985
2021-04-09,42.0,31.0,49.0,54.0,46.0,33.0,34.0,53.164556962025316,36.0,33.0,50.19781170798047
2021-04-10,41.0,37.0,30.0,28.0,13.0,21.0,20.0,11.39240506329114,34.0,35.0,33.01137417320888
2021-04-11,43.0,46.0,66.0,36.0,38.0,67.0,58.0,65.82278481012658,51.0,56.0,64.31816776905484
2021-04-12,75.0,66.0,71.0,99.0,73.0,89.0,50.0,50.63291139240506,54.0,73.0,85.53810966186562
2021-04-13,43.0,43.0,44.0,40.0,42.0,38.0,35.0,40.50632911392405,37.0,48.0,50.11745070161341
2021-04-14,48.0,61.0,45.0,54.0,43.0,66.0,64.0,51.89873417721519,52.0,64.0,67.0133522902887
2021-04-15,72.0,54.0,45.0,61.0,50.0,63.0,65.0,27.848101265822784,31.0,57.0,64.19917166347285
2021-04-16,40.0,56.0,62.0,40.0,52.0,53.0,45.0,39.24050632911393,29.0,37.0,55.334734499598206
2021-04-17,70.0,64.0,83.0,84.0,56.0,61.0,62.0,53.164556962025316,37.0,76.0,78.88823638499105
2021-04-18,45.0,52.0,54.0,57.0,59.0,66.0,65.0,54.43037974683544,58.0,64.0,70.13043209494963
2021-04-19,38.0,51.0,38.0,42.0,22.0,36.0,37.0,37.9746835443038,42.0,54.0,48.587500772701986
2021-04-20,38.0,58.0,31.0,48.0,44.0,36.0,49.0,67.0886075949367,53.0,50.0,57.88001483587811
2021-04-21,59.0,30.0,31.0,22.0,59.0,47.0,46.0,37.9746835443038,63.0,39.0,52.98262965939298
2021-04-22,46.0,49.0,39.0,72.0,35.0,53.0,34.0,50.63291139240506,43.0,66.0,59.53359708227732
2021-04-23,30.0,51.0,37.0,41.0,26.0,62.0,26.0,44.30379746835443,33.0,38.0,47.40681214069359
2021-04-24,46.0,45.0,46.0,39.0,23.0,53.0,34.0,41.77215189873418,38.0,44.0,50.02781727143476
2021-04-25,69.0,48.0,50.0,72.0,48.0,56.0,40.0,67.0886075949367,46.0,68.0,68.86783705260557
2021-04-26,56.0,42.0,46.0,39.0,62.0,59.0,47.0,53.164556962025316,59.0,64.0,64.35989367620695
2021-04-27,55.0,38.0,46.0,36.0,47.0,67.0,43.0,53.164556962025316,56.0,50.0,59.96476478951598
2021-04-28,44.0,46.0,29.0,41.0,23.0,36.0,39.0,50.63291139240506,42.0,39.0,47.56907955739631
2021-04-29,26.0,38.0,29.0,45.0,53.0,55.0,46.0,41.77215189873418,46.0,33.0,50.394078011992335
2021-04-30,42.0,32.0,56.0,39.0,41.0,48.0,52.0,55.69620253164557,57.0,48.0,57.465846572294005
2021-05-01,40.0,32.0,37.0,47.0,43.0,37.0,42.0,48.10126582278481,48.0,34.0,49.823823947579896
2021-05-02,42.0,48.0,42.0,45.0,24.0,56.0,34.0,37.9746835443038,58.0,43.0,52.4942820053162
2021-05-03,33.0,32.0,62.0,33.0,32.0,60.0,52.0,43.037974683544306,46.0,50.0,54.08913890090871
2021-05-04,41.0,43.0,47.0,32.0,42.0,32.0,33.0,44.30379746835443,50.0,38.0,49.116028929962305
2021-05-05,16.0,32.0,36.0,27.0,23.0,29.0,26.0,51.89873417721519,39.0,43.0,39.42170983495087
2021-05-06,39.0,38.0,49.0,42.0,35.0,33.0,49.0,45.56962025316456,46.0,37.0,50.491438462013974
2021-05-07,31.0,38.0,28.0,26.0,28.0,32.0,43.0,37.9746835443038,42.0,43.0,42.605242010261485
2021-05-08,32.0,46.0,55.0,37.0,29.0,41.0,35.0,40.50632911392405,44.0,41.0,48.89658156642147
2021-05-09,35.0,23.0,43.0,29.0,25.0,31.0,14.0,20.253164556962027,24.0,45.0,35.31402608641899
2021-05-10,49.0,25.0,42.0,36.0,29.0,60.0,40.0,43.037974683544306,45.0,34.0,49.20566236014095
2021-05-11,28.0,28.0,26.0,32.0,20.0,25.0,48.0,29.11392405063291,26.0,33.0,36.029548123879586
2021-05-12,41.0,26.0,47.0,50.0,58.0,39.0,36.0,34.177215189873415,34.0,49.0,50.565617852506655
2021-05-13,49.0,32.0,44.0,41.0,33.0,51.0,46.0,40.50632911392405,49.0,54.0,53.65797119367003
2021-05-14,23.0,15.0,43.0,36.0,31.0,36.0,44.0,62.0253164556962,55.0,32.0,46.029857204673306
2021-05-15,62.0,65.0,54.0,35.0,34.0,57.0,55.0,78.48101265822785,50.0,51.0,66.10774556469062
2021-05-16,16.0,19.0,16.0,11.0,18.0,5.0,21.0,27.848101265822784,20.0,33.0,22.811707980466096
2021-05-17,52.0,38.0,29.0,39.0,41.0,52.0,26.0,41.77215189873418,46.0,67.0,52.71372936885703
2021-05-18,52.0,35.0,52.0,48.0,29.0,55.0,37.0,58.22784810126582,39.0,36.0,53.86814613339928
2021-05-19,66.0,54.0,42.0,58.0,38.0,56.0,26.0,32.91139240506329,26.0,47.0,54.43994560178031
2021-05-20,24.0,34.0,34.0,35.0,25.0,39.0,27.0,34.177215189873415,24.0,28.0,37.13605736539532
2021-05-21,38.0,44.0,45.0,26.0,31.0,44.0,31.0,51.89873417721519,49.0,61.0,51.386227359831864
2021-05-22,28.0,55.0,32.0,56.0,33.0,56.0,57.0,49.36708860759494,58.0,51.0,58.03610063670645
2021-05-23,29.0,32.0,25.0,34.0,37.0,28.0,25.0,29.11392405063291,41.0,59.0,41.40137231872413
2021-05-24,15.0,47.0,29.0,34.0,30.0,21.0,38.0,48.10126582278481,22.0,45.0,40.17895777956358
2021-05-25,33.0,26.0,20.0,25.0,18.0,53.0,17.0,30.379746835443036,30.0,21.0,33.376089509797865
2021-05-26,16.0,41.0,29.0,30.0,27.0,26.0,26.0,30.379746835443036,36.0,30.0,35.573653953143356
2021-05-27,27.0,37.0,34.0,28.0,24.0,35.0,35.0,26.582278481012658,41.0,38.0,39.7493354762935
2021-05-28,46.0,38.0,35.0,26.0,35.0,57.0,31.0,17.72151898734177,46.0,44.0,45.87068059590778
2021-05-29,37.0,20.0,38.0,31.0,30.0,43.0,26.0,37.9746835443038,25.0,30.0,38.820547691166475
2021-05-30,50.0,45.0,50.0,31.0,41.0,62.0,33.0,21.518987341772153,33.0,34.0,48.89812697039007
2021-05-31,56.0,45.0,30.0,42.0,32.0,49.0,27.0,32.91139240506329,33.0,31.0,46.13803548247512
