date,/m/0fd23_0,/m/0fd23_1,/m/0fd23_2,/m/0fd23_3,/m/0fd23_4,/m/0fd23_5,/m/0fd23_6,/m/0fd23_7,/m/0fd23_8,/m/0fd23_9,/m/0fd23
2021-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-19,43.0,31.0,40.0,0.0,55.0,53.0,21.0,71.0,100.0,54.0,67.24137931034484
2021-04-20,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1609195402298855
2021-04-21,67.0,31.0,84.0,17.0,85.0,26.0,0.0,72.0,67.36842105263158,55.0,72.46672716273441
2021-04-22,47.0,100.0,22.0,34.0,59.0,28.0,0.0,0.0,70.52631578947368,29.0,55.96642468239565
2021-04-23,24.0,35.0,22.0,18.0,30.0,85.0,48.0,39.0,74.73684210526316,29.0,58.151845130066555
2021-04-24,50.0,38.0,47.0,20.0,65.0,63.0,25.0,42.0,40.0,31.0,60.48850574712644
2021-04-25,0.0,0.0,24.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,9.339080459770116
2021-04-26,100.0,60.0,19.0,47.0,51.0,49.0,100.0,100.0,93.6842105263158,51.0,96.3626739261948
2021-04-27,0.0,0.0,0.0,0.0,0.0,26.0,0.0,34.0,64.21052631578948,26.0,21.581972171808836
2021-04-28,20.0,29.0,37.0,16.0,25.0,24.0,0.0,66.0,30.526315789473685,0.0,35.56412583182094
2021-04-29,41.0,29.0,19.0,31.0,26.0,100.0,20.0,68.0,63.1578947368421,26.0,60.79854809437387
2021-04-30,78.0,28.0,0.0,30.0,51.0,47.0,39.0,63.0,88.42105263157895,24.0,64.42831215970963
2021-05-01,0.0,58.0,19.0,0.0,0.0,24.0,0.0,0.0,29.473684210526315,25.0,22.33817301875378
2021-05-02,21.0,30.0,20.0,32.0,54.0,26.0,21.0,68.0,0.0,52.0,46.55172413793104
2021-05-03,0.0,0.0,21.0,17.0,0.0,26.0,22.0,37.0,32.63157894736842,27.0,26.240169388989717
2021-05-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-06,21.0,0.0,19.0,0.0,0.0,25.0,0.0,34.0,0.0,26.0,17.95977011494253
2021-05-07,0.0,34.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,8.764367816091955
2021-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-09,0.0,36.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,9.626436781609197
2021-05-10,21.0,0.0,0.0,15.0,25.0,24.0,0.0,0.0,0.0,0.0,12.212643678160921
2021-05-11,0.0,0.0,19.0,0.0,26.0,25.0,0.0,0.0,0.0,26.0,13.793103448275863
2021-05-12,23.0,0.0,0.0,0.0,28.0,27.0,22.0,37.0,0.0,27.0,23.563218390804597
2021-05-13,0.0,32.0,0.0,17.0,0.0,0.0,22.0,0.0,33.68421052631579,0.0,15.040834845735029
2021-05-14,0.0,31.0,21.0,0.0,0.0,0.0,21.0,35.0,33.68421052631579,0.0,20.356926799758014
2021-05-15,0.0,33.0,21.0,0.0,0.0,27.0,22.0,71.0,32.63157894736842,27.0,33.56775559588627
2021-05-16,22.0,32.0,0.0,0.0,27.0,0.0,22.0,0.0,0.0,0.0,14.798850574712645
2021-05-17,64.0,31.0,61.0,0.0,0.0,26.0,21.0,70.0,0.0,82.0,51.00574712643679
2021-05-18,0.0,31.0,0.0,0.0,0.0,0.0,22.0,35.0,32.63157894736842,27.0,21.211433756805807
2021-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-21,0.0,64.0,42.0,17.0,0.0,27.0,44.0,36.0,33.68421052631579,0.0,37.885662431941924
2021-05-22,25.0,36.0,24.0,19.0,64.0,62.0,50.0,41.0,0.0,62.0,55.0287356321839
2021-05-23,25.0,0.0,0.0,19.0,31.0,0.0,0.0,40.0,37.89473684210526,0.0,21.967634603750756
2021-05-24,23.0,64.0,62.0,34.0,29.0,55.0,44.0,73.0,34.73684210526316,28.0,64.18632788868725
2021-05-25,23.0,0.0,0.0,17.0,57.0,0.0,0.0,37.0,33.68421052631579,28.0,28.115547489413192
2021-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-27,0.0,68.0,43.0,0.0,29.0,28.0,22.0,0.0,69.47368421052632,28.0,41.30369026013309
2021-05-28,0.0,0.0,0.0,20.0,0.0,32.0,0.0,0.0,0.0,0.0,7.471264367816093
2021-05-29,0.0,78.0,25.0,40.0,34.0,33.0,26.0,43.0,82.10526315789474,67.0,61.509376890502125
2021-05-30,51.0,0.0,100.0,100.0,100.0,64.0,52.0,89.0,40.0,100.0,100.0
2021-05-31,23.0,0.0,0.0,18.0,0.0,0.0,23.0,37.0,0.0,0.0,14.511494252873565
