date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0_10,/m/0cjf0_11,/m/0cjf0_12,/m/0cjf0_13,/m/0cjf0_14,/m/0cjf0_15,/m/0cjf0_16,/m/0cjf0_17,/m/0cjf0_18,/m/0cjf0_19,/m/0cjf0
2021-01-19,63.0,34.0,77.0,82.0,33.0,15.0,11.0,39.0,20.0,15.0,33.0,65.0,38.0,30.0,58.0,27.0,51.0,37.0,52.0,34.0,50.0
2021-01-20,47.0,0.0,58.0,90.0,47.0,28.0,30.0,37.0,10.0,29.0,31.0,85.0,25.0,57.0,27.0,38.0,36.0,60.0,33.0,32.0,49.140049140049136
2021-01-21,25.0,33.0,31.0,14.0,0.0,0.0,10.0,26.0,20.0,0.0,25.0,26.0,26.0,30.0,29.0,14.0,39.0,25.0,52.0,23.0,27.518427518427515
2021-01-22,13.0,12.0,16.0,43.0,34.0,31.0,11.0,0.0,0.0,16.0,0.0,13.0,14.0,0.0,0.0,0.0,27.0,13.0,36.0,0.0,17.137592137592137
2021-01-23,41.0,24.0,66.0,29.0,71.0,49.0,34.0,57.0,33.0,50.0,27.0,56.0,42.0,16.0,0.0,59.0,14.0,14.0,37.0,49.0,47.174447174447174
2021-01-24,53.0,35.0,48.0,14.0,17.0,32.0,100.0,55.0,53.0,78.0,35.0,41.0,55.0,64.0,31.0,100.0,67.0,26.0,55.0,84.0,64.06633906633907
2021-01-25,13.0,34.0,46.0,27.0,50.0,46.0,53.0,40.0,31.0,47.0,42.0,26.0,40.0,92.0,59.0,41.0,39.0,51.0,88.0,12.0,53.86977886977887
2021-01-26,50.0,22.0,31.0,41.0,33.0,45.0,10.0,13.0,20.0,30.0,8.0,26.0,13.0,15.0,44.0,14.0,13.0,13.0,35.0,23.0,30.65110565110565
2021-01-27,12.0,22.0,44.0,0.0,33.0,15.0,31.0,26.0,0.0,15.0,16.0,0.0,13.0,29.0,14.0,0.0,25.0,37.0,0.0,11.0,21.068796068796065
2021-01-28,25.0,11.0,15.0,27.0,16.0,15.0,21.0,13.0,10.0,30.0,8.0,13.0,26.0,0.0,15.0,0.0,0.0,13.0,0.0,23.0,17.26044226044226
