date,/m/0b76bty_0,/m/0b76bty_1,/m/0b76bty_2,/m/0b76bty_3,/m/0b76bty_4,/m/0b76bty_5,/m/0b76bty_6,/m/0b76bty_7,/m/0b76bty_8,/m/0b76bty_9,/m/0b76bty
2021-02-27,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,51.0,14.234875444839856
2021-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-02,43.0,0.0,29.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,20.640569395017792
2021-03-03,83.0,42.0,28.0,0.0,84.0,31.0,50.0,62.0,54.0,89.0,93.06049822064057
2021-03-04,0.0,0.0,0.0,0.0,0.0,30.0,0.0,30.0,0.0,44.0,18.505338078291814
2021-03-05,41.0,41.0,27.0,0.0,81.0,0.0,49.0,30.0,0.0,0.0,47.86476868327402
2021-03-06,0.0,0.0,30.0,0.0,0.0,34.0,27.0,33.0,29.0,50.0,36.120996441281136
2021-03-07,45.0,45.0,0.0,89.0,0.0,0.0,53.0,33.0,29.0,48.0,60.854092526690394
2021-03-08,0.0,41.0,27.0,40.0,0.0,0.0,24.0,0.0,0.0,44.0,31.31672597864769
2021-03-09,0.0,42.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.277580071174377
2021-03-10,0.0,40.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.743772241992882
2021-03-11,40.0,41.0,0.0,0.0,0.0,59.0,48.0,0.0,79.0,44.0,55.338078291814945
2021-03-12,0.0,83.0,27.0,0.0,81.0,30.0,24.0,30.0,26.0,89.0,69.3950177935943
2021-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-15,0.0,0.0,21.0,33.0,32.0,0.0,20.0,0.0,21.0,0.0,22.597864768683273
2021-03-16,39.0,0.0,0.0,39.0,0.0,0.0,23.0,0.0,25.0,42.0,29.8932384341637
2021-03-17,43.0,87.0,0.0,44.0,43.0,31.0,26.0,0.0,0.0,46.0,56.939501779359425
2021-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-19,45.0,46.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,49.0,30.78291814946619
2021-03-20,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,14.412811387900355
2021-03-21,92.0,0.0,0.0,92.0,92.0,100.0,28.0,0.0,59.0,99.0,100.0
2021-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-23,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,28.0,47.0,20.99644128113879
2021-03-24,0.0,0.0,0.0,92.0,0.0,33.0,56.0,33.0,0.0,99.0,55.69395017793594
2021-03-25,46.0,0.0,30.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,21.530249110320284
2021-03-26,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,8.362989323843417
2021-03-27,0.0,100.0,0.0,49.0,100.0,36.0,0.0,0.0,32.0,0.0,56.405693950177934
2021-03-28,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,9.252669039145907
2021-03-29,0.0,0.0,0.0,0.0,0.0,33.0,54.0,33.0,0.0,100.0,39.145907473309606
2021-03-30,91.0,0.0,30.0,92.0,92.0,33.0,27.0,100.0,29.0,0.0,87.90035587188612
2021-03-31,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,28.0,0.0,9.608540925266903
2021-04-01,47.0,0.0,31.0,46.0,0.0,34.0,0.0,0.0,30.0,51.0,42.52669039145907
2021-04-02,49.0,0.0,32.0,48.0,48.0,0.0,0.0,36.0,31.0,0.0,43.41637010676156
2021-04-03,0.0,51.0,34.0,0.0,50.0,0.0,30.0,37.0,0.0,54.0,45.55160142348754
2021-04-04,0.0,51.0,34.0,100.0,0.0,0.0,30.0,37.0,0.0,0.0,44.83985765124555
2021-04-05,45.0,0.0,59.0,45.0,45.0,0.0,53.0,33.0,0.0,0.0,49.822064056939496
2021-04-06,0.0,0.0,25.0,75.0,0.0,27.0,23.0,27.0,0.0,41.0,38.79003558718861
2021-04-07,39.0,0.0,0.0,0.0,0.0,29.0,0.0,29.0,0.0,0.0,17.259786476868324
2021-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
