date,/m/0cjf0_0,/m/0cjf0_1,/m/0cjf0_2,/m/0cjf0_3,/m/0cjf0_4,/m/0cjf0_5,/m/0cjf0_6,/m/0cjf0_7,/m/0cjf0_8,/m/0cjf0_9,/m/0cjf0_10,/m/0cjf0_11,/m/0cjf0_12,/m/0cjf0_13,/m/0cjf0_14,/m/0cjf0_15,/m/0cjf0_16,/m/0cjf0_17,/m/0cjf0_18,/m/0cjf0_19,/m/0cjf0
2021-03-27,68.1159420289855,48.0,61.0,71.0,68.0,44.0,74.46808510638297,70.0,73.0,63.0,52.0,75.0,83.0,73.0,100.0,75.0,95.87628865979381,83.87096774193549,94.0,48.0,85.52417527913151
2021-03-28,71.01449275362319,45.0,33.0,60.0,65.0,47.0,79.7872340425532,74.44444444444444,55.0,12.0,76.0,56.0,88.0,64.0,41.37931034482759,53.0,62.88659793814433,82.79569892473118,38.0,58.0,69.98748483857922
2021-03-29,78.26086956521739,22.0,29.0,37.0,65.0,42.0,50.0,43.333333333333336,70.0,32.0,36.0,42.0,50.0,44.0,43.67816091954023,47.0,35.05154639175258,39.784946236559136,48.0,46.0,54.199374822831665
2021-03-30,40.57971014492754,47.0,36.0,86.0,44.0,37.0,22.340425531914892,37.77777777777778,78.0,22.0,31.0,51.0,30.0,33.0,44.827586206896555,43.0,37.11340206185567,48.38709677419355,71.0,83.0,55.57931321917499
2021-03-31,59.42028985507246,36.0,49.0,81.0,60.0,32.0,53.191489361702125,77.77777777777777,59.0,28.0,58.0,37.0,53.0,61.0,37.93103448275862,63.0,22.68041237113402,77.41935483870968,44.0,24.0,61.02234133149452
2021-04-01,40.57971014492754,69.0,78.0,84.0,88.0,55.0,57.4468085106383,74.44444444444444,42.0,55.0,68.0,79.0,94.0,46.0,66.66666666666667,91.0,28.8659793814433,95.6989247311828,63.0,81.0,81.6928181854728
2021-04-02,89.85507246376811,35.0,36.0,69.0,88.0,24.0,57.4468085106383,52.22222222222222,57.0,27.0,56.0,43.0,14.0,84.0,59.770114942528735,61.0,79.38144329896907,100.0,84.0,35.0,69.34727994461682
2021-04-03,89.85507246376811,57.0,20.0,26.0,49.0,40.0,47.87234042553192,40.0,77.0,60.0,74.0,71.0,63.0,42.0,64.36781609195403,26.0,39.175257731958766,51.61290322580645,53.0,63.0,63.458792191389335
2021-04-04,62.31884057971015,38.0,46.0,68.0,56.0,67.0,56.38297872340426,82.22222222222223,61.0,30.0,41.0,63.0,64.0,29.0,24.137931034482758,34.0,79.38144329896907,44.086021505376344,69.0,32.0,63.01597949248153
2021-04-05,71.01449275362319,45.0,47.0,68.0,80.0,54.0,77.65957446808511,65.55555555555556,56.0,54.0,49.0,78.0,50.0,50.0,86.20689655172414,53.0,49.48453608247423,39.784946236559136,75.0,68.0,73.26303275456844
2021-04-06,79.71014492753623,26.0,43.0,56.0,59.0,38.0,52.12765957446808,80.0,75.0,69.0,67.0,45.0,52.0,46.0,79.3103448275862,59.0,71.1340206185567,61.29032258064516,69.0,57.0,71.32813777752999
2021-04-07,97.10144927536231,48.0,88.0,93.0,53.0,78.0,100.0,61.111111111111114,71.0,56.0,57.0,59.0,100.0,100.0,60.91954022988506,66.0,91.75257731958763,98.9247311827957,89.0,48.0,91.27331848411123
2021-04-08,69.56521739130434,38.0,46.0,67.0,56.0,46.0,47.87234042553192,70.0,80.0,48.0,89.0,41.0,63.0,74.0,85.05747126436782,47.0,55.670103092783506,64.51612903225806,33.0,61.0,71.15404446756204
2021-04-09,71.01449275362319,33.0,12.0,38.0,64.0,18.0,48.93617021276596,36.666666666666664,20.0,22.0,42.0,42.0,49.0,37.0,71.26436781609195,23.0,62.88659793814433,46.236559139784944,27.0,39.0,48.35233070241212
