date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc_10,/m/0g9pc_11,/m/0g9pc_12,/m/0g9pc_13,/m/0g9pc_14,/m/0g9pc_15,/m/0g9pc_16,/m/0g9pc_17,/m/0g9pc_18,/m/0g9pc_19,/m/0g9pc
2020-11-20,18.0,31.0,0.0,0.0,22.0,18.0,15.0,29.72972972972973,0.0,0.0,0.0,24.0,23.0,28.0,0.0,22.0,0.0,0.0,0.0,0.0,19.58297013350461
2020-11-21,18.0,0.0,24.0,37.0,0.0,18.0,0.0,0.0,45.0,0.0,0.0,24.0,0.0,28.0,26.0,0.0,18.0,0.0,23.0,22.0,24.019360462448958
2020-11-22,0.0,0.0,24.0,0.0,22.0,18.0,0.0,29.72972972972973,0.0,0.0,46.0,0.0,0.0,27.0,0.0,22.0,0.0,0.0,23.0,22.0,19.837592329219618
2020-11-23,36.0,0.0,24.0,0.0,65.0,36.0,15.0,29.72972972972973,23.0,72.0,46.0,70.0,67.0,82.0,80.0,44.0,18.0,0.0,46.0,45.0,67.7914391888792
2020-11-24,18.0,30.0,24.0,19.0,43.0,18.0,15.0,29.72972972972973,45.0,46.0,45.0,46.0,22.0,0.0,26.0,43.0,0.0,22.0,45.0,0.0,45.55443409643529
2020-11-25,0.0,60.0,0.0,18.0,0.0,17.0,29.0,29.72972972972973,0.0,0.0,21.0,22.0,22.0,0.0,0.0,21.0,0.0,0.0,0.0,21.0,22.129192090654676
2020-11-26,18.0,0.0,0.0,19.0,43.0,18.0,0.0,0.0,22.0,24.0,23.0,24.0,44.0,55.0,0.0,0.0,18.0,0.0,0.0,22.0,28.008441528650728
2020-11-27,0.0,30.0,0.0,36.0,22.0,18.0,0.0,29.72972972972973,44.0,0.0,44.0,23.0,0.0,27.0,25.0,22.0,0.0,22.0,22.0,22.0,32.82332431068495
2020-11-28,18.0,0.0,24.0,19.0,0.0,18.0,15.0,29.72972972972973,0.0,0.0,23.0,24.0,22.0,0.0,26.0,0.0,18.0,22.0,0.0,22.0,23.826673395421388
2020-11-29,0.0,0.0,24.0,19.0,43.0,35.0,29.0,0.0,0.0,23.0,44.0,23.0,21.0,54.0,25.0,43.0,36.0,0.0,44.0,0.0,39.29669220534936
2020-11-30,0.0,30.0,0.0,36.0,0.0,0.0,0.0,29.72972972972973,0.0,46.0,0.0,23.0,22.0,0.0,75.0,0.0,35.0,22.0,22.0,22.0,30.7863467449649
2020-12-01,18.0,0.0,24.0,18.0,43.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,25.0,66.0,18.0,22.0,0.0,0.0,21.7277607010139
2020-12-02,0.0,60.0,0.0,74.0,42.0,53.0,14.0,59.45945945945946,67.0,45.0,22.0,23.0,0.0,27.0,100.0,21.0,18.0,43.0,22.0,22.0,60.46933064183144
2020-12-03,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,22.0,0.0,22.0,0.0,0.0,27.0,25.0,0.0,0.0,22.0,0.0,0.0,11.203376611460293
2020-12-04,0.0,60.0,0.0,55.0,43.0,17.0,29.0,58.108108108108105,66.0,69.0,22.0,0.0,22.0,27.0,76.0,22.0,35.0,0.0,67.0,22.0,58.57228058907188
2020-12-05,0.0,32.0,48.0,0.0,22.0,0.0,15.0,29.72972972972973,23.0,0.0,23.0,24.0,0.0,0.0,26.0,21.0,0.0,0.0,23.0,22.0,26.203147222094785
2020-12-06,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,45.0,23.0,23.0,24.0,22.0,0.0,26.0,22.0,18.0,45.0,45.0,0.0,26.735330550075695
2020-12-07,18.0,30.0,24.0,0.0,22.0,18.0,0.0,0.0,0.0,0.0,22.0,0.0,22.0,53.0,0.0,22.0,18.0,23.0,67.0,44.0,32.50676698628251
2020-12-08,35.0,31.0,0.0,18.0,21.0,18.0,0.0,0.0,46.0,69.0,0.0,23.0,22.0,27.0,51.0,42.0,73.0,22.0,67.0,44.0,51.68830573014635
2020-12-09,18.0,0.0,0.0,0.0,0.0,0.0,15.0,31.08108108108108,21.0,23.0,0.0,0.0,23.0,27.0,0.0,0.0,0.0,44.0,0.0,0.0,17.151442859109054
2020-12-10,0.0,32.0,0.0,0.0,23.0,0.0,15.0,0.0,23.0,0.0,24.0,24.0,0.0,29.0,0.0,0.0,19.0,0.0,47.0,23.0,21.982382896728907
2020-12-11,0.0,32.0,50.0,20.0,0.0,19.0,15.0,0.0,23.0,24.0,24.0,25.0,23.0,28.0,54.0,23.0,19.0,47.0,47.0,46.0,44.049639858696146
2020-12-12,0.0,33.0,0.0,0.0,23.0,0.0,16.0,0.0,0.0,25.0,24.0,0.0,0.0,28.0,26.0,23.0,19.0,23.0,0.0,0.0,20.36977565720053
2020-12-13,56.0,32.0,49.0,38.0,67.0,0.0,15.0,62.16216216216216,70.0,24.0,47.0,24.0,24.0,28.0,0.0,23.0,19.0,0.0,46.0,68.0,58.74661650685874
2020-12-14,19.0,0.0,24.0,19.0,0.0,0.0,0.0,29.72972972972973,0.0,0.0,0.0,0.0,23.0,0.0,25.0,0.0,0.0,22.0,23.0,0.0,15.678763132541176
2020-12-15,0.0,0.0,0.0,20.0,23.0,0.0,0.0,0.0,23.0,24.0,46.0,0.0,23.0,0.0,27.0,45.0,37.0,0.0,0.0,23.0,24.698352984355644
2020-12-16,0.0,31.0,0.0,0.0,0.0,19.0,15.0,0.0,24.0,25.0,0.0,24.0,0.0,0.0,79.0,0.0,19.0,23.0,24.0,0.0,24.019360462448958
2020-12-17,20.0,34.0,0.0,60.0,0.0,0.0,0.0,33.78378378378378,24.0,51.0,74.0,26.0,0.0,0.0,55.0,0.0,39.0,71.0,0.0,47.0,45.38927375326879
2020-12-18,20.0,36.0,54.0,0.0,0.0,20.0,34.0,35.13513513513514,52.0,27.0,52.0,0.0,26.0,63.0,58.0,0.0,21.0,0.0,0.0,25.0,44.40060558792494
2020-12-19,21.0,0.0,27.0,42.0,0.0,21.0,17.0,35.13513513513514,100.0,79.0,100.0,0.0,52.0,62.0,58.0,25.0,40.0,50.0,25.0,97.0,72.239298986099
2020-12-20,100.0,71.0,82.0,22.0,100.0,100.0,100.0,68.91891891891892,26.0,27.0,0.0,54.0,76.0,93.0,57.0,50.0,21.0,25.0,25.0,25.0,95.30669358168555
2020-12-21,19.0,33.0,51.0,100.0,47.0,0.0,48.0,64.86486486486487,97.0,51.0,75.0,51.0,49.0,29.0,83.0,47.0,40.0,71.0,73.0,71.0,93.35000229389367
2020-12-22,39.0,99.0,26.0,40.0,23.0,39.0,0.0,0.0,24.0,26.0,0.0,25.0,25.0,59.0,28.0,24.0,20.0,0.0,0.0,24.0,44.219387989172816
2020-12-23,0.0,0.0,26.0,20.0,0.0,0.0,16.0,32.432432432432435,24.0,0.0,25.0,0.0,24.0,29.0,0.0,24.0,20.0,24.0,25.0,0.0,24.56530715236042
