date,/m/0fd23_0,/m/0fd23_1,/m/0fd23_2,/m/0fd23_3,/m/0fd23_4,/m/0fd23_5,/m/0fd23_6,/m/0fd23_7,/m/0fd23_8,/m/0fd23_9,/m/0fd23
2021-04-18,17.0,20.0,31.0,0.0,19.0,33.0,16.0,0.0,39.0,19.0,26.46657571623465
2021-04-19,15.0,19.0,14.0,30.0,35.0,30.0,29.0,35.0,0.0,0.0,28.240109140518417
2021-04-20,48.0,39.0,0.0,33.0,18.0,0.0,30.0,37.0,0.0,19.0,30.559345156889496
2021-04-21,16.0,80.0,31.0,66.0,75.0,100.0,61.0,19.0,62.0,38.0,74.7612551159618
2021-04-22,0.0,0.0,16.0,0.0,19.0,16.0,15.0,0.0,13.0,0.0,10.777626193724421
2021-04-23,100.0,61.0,47.0,50.0,0.0,50.0,63.0,19.0,0.0,58.0,61.11869031377899
2021-04-24,18.0,44.0,34.0,18.0,41.0,55.0,52.0,63.0,14.0,64.0,54.97953615279672
2021-04-25,53.0,86.0,100.0,36.0,79.0,51.0,50.0,0.0,53.0,99.0,82.81036834924966
2021-04-26,15.0,0.0,14.0,30.0,52.0,15.0,43.0,17.0,12.0,17.0,29.331514324693043
2021-04-27,31.0,56.0,44.0,30.0,18.0,31.0,29.0,0.0,48.0,53.0,46.384720327421554
2021-04-28,0.0,0.0,0.0,0.0,35.0,15.0,14.0,0.0,12.0,0.0,10.368349249658936
2021-04-29,61.0,36.0,14.0,30.0,0.0,75.0,28.0,52.0,23.0,52.0,50.61391541609823
2021-04-30,0.0,18.0,28.0,15.0,17.0,29.0,14.0,67.0,0.0,34.0,30.28649386084584
2021-05-01,32.0,37.0,15.0,47.0,36.0,0.0,15.0,55.0,12.0,54.0,41.336971350613915
2021-05-02,16.0,56.0,58.0,31.0,35.0,47.0,0.0,71.0,0.0,36.0,47.748976807639835
2021-05-03,15.0,37.0,30.0,15.0,0.0,15.0,0.0,0.0,36.0,35.0,24.965893587994543
2021-05-04,75.0,35.0,54.0,100.0,100.0,58.0,55.0,100.0,56.0,100.0,100.0
2021-05-05,30.0,36.0,43.0,59.0,51.0,15.0,28.0,17.0,47.0,17.0,46.79399727148704
2021-05-06,45.0,18.0,28.0,15.0,17.0,15.0,14.0,0.0,23.0,35.0,28.649386084583902
2021-05-07,16.0,59.0,31.0,32.0,18.0,64.0,15.0,36.0,25.0,19.0,42.97407912687586
2021-05-08,35.0,22.0,17.0,0.0,20.0,17.0,0.0,20.0,14.0,0.0,19.781718963165076
2021-05-09,18.0,43.0,50.0,53.0,40.0,36.0,67.0,82.0,69.0,21.0,65.34788540245566
2021-05-10,0.0,18.0,28.0,44.0,17.0,73.0,55.0,51.0,46.0,34.0,49.931787175989086
2021-05-11,15.0,36.0,27.0,29.0,0.0,43.0,14.0,17.0,11.0,50.0,33.015006821282405
2021-05-12,62.0,57.0,59.0,62.0,18.0,16.0,44.0,54.0,12.0,18.0,54.843110504774906
2021-05-13,49.0,40.0,31.0,32.0,37.0,0.0,15.0,0.0,13.0,38.0,34.78854024556617
2021-05-14,49.0,100.0,15.0,81.0,73.0,49.0,61.0,75.0,62.0,74.0,87.17598908594816
2021-05-15,51.0,60.0,0.0,33.0,57.0,0.0,47.0,0.0,26.0,76.0,47.748976807639835
2021-05-16,32.0,39.0,45.0,16.0,18.0,31.0,30.0,18.0,37.0,36.0,41.20054570259209
2021-05-17,46.0,36.0,57.0,45.0,34.0,45.0,71.0,35.0,12.0,34.0,56.61664392905867
2021-05-18,47.0,55.0,0.0,30.0,52.0,0.0,0.0,70.0,24.0,52.0,45.020463847203274
2021-05-19,61.0,18.0,43.0,30.0,85.0,30.0,100.0,70.0,46.0,52.0,72.98772169167803
2021-05-20,0.0,38.0,0.0,32.0,0.0,16.0,15.0,57.0,12.0,55.0,30.695770804911323
2021-05-21,0.0,0.0,15.0,16.0,18.0,32.0,15.0,0.0,0.0,36.0,18.00818553888131
2021-05-22,18.0,0.0,34.0,0.0,39.0,35.0,49.0,40.0,14.0,20.0,33.9699863574352
2021-05-23,34.0,42.0,32.0,17.0,19.0,0.0,0.0,0.0,39.0,78.0,35.60709413369714
2021-05-24,16.0,0.0,15.0,0.0,0.0,0.0,15.0,18.0,12.0,0.0,10.368349249658936
2021-05-25,31.0,94.0,88.0,62.0,18.0,77.0,43.0,89.0,71.0,35.0,82.94679399727148
2021-05-26,15.0,37.0,28.0,30.0,34.0,45.0,14.0,17.0,0.0,35.0,34.78854024556617
2021-05-27,16.0,19.0,15.0,16.0,18.0,32.0,15.0,18.0,0.0,18.0,22.783083219645295
2021-05-28,50.0,62.0,16.0,33.0,0.0,0.0,31.0,39.0,13.0,58.0,41.20054570259209
2021-05-29,56.0,67.0,17.0,37.0,84.0,38.0,17.0,65.0,14.0,43.0,59.75443383356071
2021-05-30,19.0,90.0,53.0,55.0,84.0,95.0,52.0,85.0,100.0,64.0,95.08867667121419
2021-05-31,32.0,19.0,15.0,62.0,36.0,16.0,30.0,54.0,37.0,37.0,46.11186903137789
