date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc
2020-02-28,27.0,39.0,47.0,59.0,31.0,18.0,62.0,33.0,52.0,32.0,45.76659038901602
2020-02-29,44.0,25.0,25.0,45.0,26.0,28.0,29.0,34.0,40.0,50.0,39.588100686498855
2020-03-01,38.0,45.0,40.0,14.0,30.0,18.0,28.0,33.0,32.0,21.0,34.21052631578947
2020-03-02,34.0,33.0,54.0,14.0,9.0,34.0,21.0,18.0,24.0,35.0,31.57894736842105
2020-03-03,62.0,23.0,51.0,61.0,39.0,34.0,46.0,26.0,30.0,50.0,48.283752860411894
2020-03-04,10.0,5.0,40.0,10.0,5.0,22.0,17.0,14.0,19.0,26.0,19.221967963386728
2020-03-05,10.0,28.0,11.0,14.0,19.0,13.0,27.0,22.0,24.0,20.0,21.510297482837526
2020-03-06,45.0,28.0,40.0,32.0,24.0,13.0,54.0,40.0,56.0,35.0,41.9908466819222
2020-03-07,23.0,27.0,39.0,33.0,11.0,29.0,37.0,41.0,51.0,47.0,38.67276887871853
2020-03-08,37.0,19.0,17.0,34.0,25.0,26.0,6.0,29.0,31.0,16.0,27.459954233409608
2020-03-09,39.0,31.0,21.0,14.0,23.0,40.0,40.0,35.0,34.0,42.0,36.49885583524027
2020-03-10,29.0,36.0,49.0,27.0,38.0,34.0,53.0,36.0,55.0,25.0,43.7070938215103
2020-03-11,33.0,9.0,32.0,36.0,28.0,32.0,31.0,13.0,17.0,29.0,29.74828375286041
2020-03-12,44.0,59.0,55.0,40.0,48.0,41.0,51.0,36.0,81.0,43.0,56.97940503432494
2020-03-13,84.0,83.0,82.0,84.0,78.0,91.0,51.0,69.0,96.0,83.0,91.64759725400457
2020-03-14,89.0,78.0,100.0,62.0,63.0,100.0,100.0,90.0,92.0,100.0,100.0
2020-03-15,63.0,100.0,92.0,100.0,100.0,84.0,59.0,40.0,100.0,87.0,94.39359267734554
2020-03-16,72.0,57.0,93.0,64.0,50.0,78.0,73.0,63.0,47.0,85.0,78.03203661327231
2020-03-17,100.0,97.0,90.0,64.0,78.0,66.0,78.0,100.0,96.0,78.0,96.91075514874142
2020-03-18,84.0,53.0,62.0,68.0,53.0,40.0,93.0,59.0,85.0,55.0,74.5995423340961
2020-03-19,49.0,37.0,60.0,73.0,48.0,50.0,73.0,48.0,78.0,76.0,67.7345537757437
2020-03-20,54.0,57.0,41.0,55.0,31.0,49.0,55.0,34.0,68.0,46.0,56.06407322654462
2020-03-21,44.0,71.0,59.0,30.0,46.0,14.0,57.0,24.0,52.0,67.0,53.08924485125858
2020-03-22,52.0,71.0,67.0,56.0,43.0,59.0,80.0,59.0,74.0,45.0,69.33638443935926
2020-03-23,40.0,29.0,37.0,42.0,34.0,31.0,42.0,29.0,50.0,35.0,42.21967963386727
2020-03-24,54.0,34.0,45.0,56.0,30.0,37.0,62.0,32.0,71.0,27.0,51.25858123569794
2020-03-25,53.0,49.0,59.0,49.0,52.0,29.0,48.0,47.0,59.0,62.0,58.0091533180778
2020-03-26,78.0,46.0,60.0,42.0,43.0,27.0,57.0,41.0,46.0,41.0,55.034324942791756
2020-03-27,25.0,45.0,43.0,16.0,33.0,19.0,41.0,28.0,77.0,26.0,40.38901601830663
2020-03-28,20.0,28.0,23.0,38.0,20.0,30.0,38.0,37.0,42.0,37.0,35.81235697940503
2020-03-29,33.0,31.0,38.0,18.0,32.0,12.0,25.0,22.0,28.0,48.0,32.837528604118994
2020-03-30,13.0,16.0,38.0,23.0,20.0,25.0,27.0,15.0,24.0,20.0,25.28604118993135
2020-03-31,17.0,20.0,29.0,8.0,4.0,26.0,38.0,12.0,21.0,30.0,23.455377574370708
2020-04-01,9.0,24.0,24.0,12.0,8.0,18.0,14.0,12.0,31.0,18.0,19.450800915331808
2020-04-02,30.0,28.0,34.0,36.0,17.0,25.0,45.0,19.0,46.0,25.0,34.89702517162471
2020-04-03,18.0,25.0,15.0,8.0,27.0,8.0,19.0,8.0,22.0,13.0,18.649885583524025
2020-04-04,21.0,5.0,35.0,24.0,20.0,13.0,27.0,32.0,57.0,31.0,30.32036613272311
2020-04-05,20.0,10.0,29.0,24.0,10.0,17.0,16.0,9.0,19.0,16.0,19.450800915331808
2020-04-06,21.0,31.0,30.0,22.0,27.0,31.0,35.0,37.0,44.0,16.0,33.63844393592677
2020-04-07,26.0,12.0,14.0,4.0,21.0,15.0,9.0,12.0,16.0,22.0,17.276887871853546
2020-04-08,26.0,20.0,20.0,20.0,21.0,11.0,28.0,23.0,26.0,18.0,24.370709382151027
2020-04-09,9.0,8.0,15.0,13.0,9.0,12.0,14.0,12.0,16.0,14.0,13.958810068649885
2020-04-10,0.0,9.0,21.0,4.0,14.0,21.0,24.0,4.0,0.0,19.0,13.272311212814644
2020-04-11,36.0,33.0,39.0,37.0,35.0,18.0,32.0,23.0,32.0,36.0,36.72768878718535
2020-04-12,15.0,5.0,0.0,9.0,5.0,8.0,5.0,9.0,19.0,5.0,9.153318077803203
2020-04-13,0.0,13.0,5.0,14.0,19.0,8.0,15.0,4.0,12.0,10.0,11.441647597254004
2020-04-14,17.0,16.0,19.0,8.0,16.0,11.0,22.0,23.0,10.0,17.0,18.192219679633865
2020-04-15,22.0,8.0,20.0,12.0,25.0,11.0,14.0,12.0,21.0,4.0,17.048054919908466
2020-04-16,27.0,29.0,25.0,30.0,13.0,19.0,28.0,12.0,11.0,13.0,23.684210526315788
