date,/m/0g9pc_0,/m/0g9pc_1,/m/0g9pc_2,/m/0g9pc_3,/m/0g9pc_4,/m/0g9pc_5,/m/0g9pc_6,/m/0g9pc_7,/m/0g9pc_8,/m/0g9pc_9,/m/0g9pc_10,/m/0g9pc_11,/m/0g9pc_12,/m/0g9pc_13,/m/0g9pc_14,/m/0g9pc_15,/m/0g9pc_16,/m/0g9pc_17,/m/0g9pc_18,/m/0g9pc_19,/m/0g9pc
2020-10-05,20.0,13.0,28.0,41.0,5.0,16.0,21.0,13.0,17.0,5.0,12.0,19.0,16.0,20.0,20.0,18.0,0.0,5.0,0.0,30.0,17.013333333333332
2020-10-06,61.0,20.0,21.0,20.0,33.0,21.0,47.0,34.0,59.0,21.0,32.0,19.0,26.0,27.0,27.0,31.0,40.0,32.0,26.0,49.0,34.45333333333333
2020-10-07,61.0,66.0,64.0,41.0,56.0,57.0,53.0,26.0,46.0,46.0,37.0,31.0,41.0,66.0,46.0,40.0,39.0,51.0,34.0,34.0,49.86666666666667
2020-10-08,50.0,64.0,69.0,36.0,40.0,56.0,49.0,50.0,6.0,49.0,47.0,40.0,49.0,50.0,36.0,52.0,35.0,55.0,24.0,16.0,46.56
2020-10-09,30.0,45.0,49.0,46.0,16.0,41.0,45.0,30.0,60.0,18.0,43.0,21.0,29.0,15.0,46.0,15.0,7.0,18.0,13.0,33.0,33.06666666666667
2020-10-10,24.0,48.0,17.0,8.0,28.0,19.0,39.0,40.0,21.0,19.0,30.0,38.0,6.0,24.0,56.0,11.0,24.0,38.0,22.0,18.0,28.266666666666666
2020-10-11,29.0,29.0,39.0,15.0,31.0,23.0,27.0,43.0,32.0,23.0,20.0,47.0,39.0,22.0,14.0,29.0,22.0,52.0,16.0,11.0,30.02666666666667
2020-10-12,29.0,50.0,46.0,7.0,10.0,45.0,39.0,14.0,25.0,51.0,14.0,27.0,17.0,43.0,57.0,43.0,35.0,22.0,20.0,10.0,32.21333333333333
2020-10-13,15.0,7.0,23.0,37.0,5.0,11.0,43.0,43.0,13.0,28.0,28.0,34.0,23.0,22.0,29.0,15.0,36.0,28.0,16.0,21.0,25.44
2020-10-14,42.0,62.0,44.0,43.0,49.0,49.0,68.0,35.0,54.0,22.0,39.0,46.0,22.0,42.0,35.0,19.0,55.0,49.0,23.0,45.0,44.96
2020-10-15,67.0,57.0,70.0,45.0,41.0,28.0,63.0,72.0,57.0,50.0,68.0,34.0,34.0,65.0,65.0,34.0,43.0,57.0,32.0,32.0,54.08
2020-10-16,31.0,30.0,41.0,8.0,32.0,18.0,20.0,7.0,40.0,29.0,43.0,36.0,12.0,38.0,15.0,15.0,37.0,18.0,17.0,6.0,26.29333333333333
2020-10-17,33.0,49.0,62.0,42.0,29.0,45.0,31.0,25.0,14.0,38.0,16.0,38.0,32.0,25.0,33.0,33.0,24.0,6.0,23.0,30.0,33.49333333333333
2020-10-18,8.0,40.0,43.0,42.0,28.0,38.0,35.0,8.0,14.0,19.0,23.0,23.0,19.0,32.0,49.0,11.0,40.0,19.0,9.0,12.0,27.30666666666667
2020-10-19,43.0,36.0,23.0,22.0,30.0,28.0,39.0,28.0,31.0,17.0,48.0,20.0,22.0,43.0,29.0,33.0,49.0,39.0,20.0,10.0,32.53333333333333
2020-10-20,14.0,42.0,23.0,37.0,15.0,11.0,27.0,29.0,12.0,17.0,20.0,33.0,22.0,21.0,7.0,19.0,7.0,28.0,16.0,21.0,22.45333333333333
2020-10-21,29.0,28.0,22.0,57.0,29.0,22.0,45.0,14.0,24.0,33.0,40.0,39.0,43.0,42.0,21.0,23.0,14.0,27.0,23.0,26.0,32.05333333333333
2020-10-22,50.0,62.0,67.0,28.0,58.0,70.0,49.0,34.0,30.0,65.0,66.0,78.0,38.0,62.0,84.0,55.0,89.0,49.0,35.0,26.0,58.4
2020-10-23,84.0,49.0,30.0,71.0,34.0,43.0,86.0,34.0,54.0,27.0,26.0,32.0,27.0,35.0,41.0,18.0,27.0,33.0,23.0,50.0,43.94666666666666
2020-10-24,24.0,62.0,50.0,48.0,33.0,25.0,30.0,47.0,48.0,24.0,29.0,44.0,37.0,48.0,39.0,26.0,53.0,55.0,17.0,29.0,40.96
2020-10-25,45.0,72.0,55.0,52.0,26.0,45.0,71.0,51.0,19.0,40.0,48.0,27.0,6.0,14.0,51.0,34.0,28.0,22.0,20.0,27.0,40.16
2020-10-26,81.0,66.0,69.0,81.0,46.0,62.0,85.0,59.0,63.0,35.0,62.0,49.0,51.0,92.0,53.0,35.0,65.0,62.0,33.0,49.0,63.89333333333333
2020-10-27,78.0,90.0,67.0,64.0,35.0,39.0,53.0,41.0,78.0,38.0,39.0,66.0,16.0,35.0,49.0,19.0,42.0,33.0,31.0,41.0,50.88
2020-10-28,72.0,92.0,46.0,59.0,40.0,56.0,62.0,43.0,69.0,78.0,34.0,40.0,51.0,51.0,57.0,48.0,70.0,68.0,24.0,63.0,59.89333333333333
2020-10-29,55.0,40.0,65.0,69.0,63.0,54.0,55.0,48.0,35.0,42.0,70.0,51.0,47.0,61.0,47.0,45.0,27.0,48.0,50.0,45.0,54.24
2020-10-30,38.0,81.0,93.0,32.0,39.0,44.0,67.0,100.0,27.0,39.0,100.0,81.0,58.0,94.0,75.0,58.0,74.0,59.0,51.0,19.0,65.54666666666667
2020-10-31,47.0,27.0,14.0,54.0,52.0,31.0,65.0,40.0,64.0,31.0,50.0,56.0,26.0,41.0,27.0,31.0,33.0,42.0,22.0,34.0,41.973333333333336
2020-11-01,54.0,73.0,57.0,68.0,38.0,37.0,65.0,66.0,12.0,47.0,25.0,50.0,26.0,74.0,40.0,35.0,86.0,47.0,44.0,39.0,52.42666666666667
2020-11-02,45.0,25.0,34.0,71.0,23.0,55.0,34.0,45.0,56.0,50.0,30.0,18.0,30.0,32.0,32.0,30.0,44.0,36.0,18.0,37.0,39.73333333333333
2020-11-03,38.0,38.0,53.0,39.0,40.0,44.0,44.0,38.0,16.0,25.0,35.0,30.0,34.0,38.0,57.0,21.0,44.0,39.0,28.0,18.0,38.34666666666667
2020-11-04,48.0,40.0,37.0,41.0,28.0,27.0,28.0,23.0,30.0,14.0,32.0,38.0,41.0,46.0,23.0,35.0,29.0,14.0,16.0,21.0,32.586666666666666
2020-11-05,19.0,60.0,52.0,31.0,34.0,29.0,40.0,67.0,26.0,33.0,34.0,40.0,43.0,61.0,31.0,33.0,77.0,24.0,24.0,27.0,41.86666666666667
2020-11-06,83.0,88.0,100.0,83.0,48.0,49.0,88.0,69.0,61.0,59.0,54.0,59.0,59.0,63.0,94.0,46.0,80.0,68.0,42.0,51.0,71.68
2020-11-07,58.0,43.0,60.0,45.0,26.0,44.0,54.0,50.0,33.0,44.0,53.0,47.0,39.0,44.0,37.0,21.0,31.0,39.0,24.0,37.0,44.21333333333333
2020-11-08,63.0,69.0,47.0,84.0,31.0,59.0,61.0,57.0,67.0,29.0,83.0,65.0,40.0,44.0,51.0,42.0,50.0,44.0,32.0,28.0,55.78666666666667
2020-11-09,71.0,69.0,68.0,65.0,31.0,89.0,65.0,82.0,50.0,30.0,24.0,60.0,49.0,44.0,64.0,21.0,43.0,50.0,35.0,56.0,56.85333333333333
2020-11-10,27.0,46.0,76.0,46.0,28.0,41.0,60.0,39.0,23.0,51.0,37.0,31.0,15.0,20.0,52.0,39.0,52.0,46.0,50.0,28.0,43.04
2020-11-11,32.0,31.0,46.0,45.0,31.0,24.0,34.0,25.0,33.0,34.0,29.0,64.0,24.0,37.0,49.0,25.0,24.0,29.0,17.0,41.0,35.94666666666667
2020-11-12,26.0,45.0,62.0,46.0,27.0,35.0,45.0,83.0,39.0,45.0,66.0,36.0,50.0,57.0,71.0,26.0,51.0,65.0,40.0,37.0,50.77333333333333
2020-11-13,45.0,51.0,48.0,86.0,14.0,20.0,45.0,39.0,57.0,30.0,36.0,42.0,30.0,32.0,39.0,22.0,32.0,35.0,18.0,29.0,40.0
2020-11-14,73.0,53.0,42.0,60.0,33.0,26.0,72.0,54.0,52.0,36.0,51.0,63.0,47.0,20.0,47.0,27.0,60.0,31.0,26.0,34.0,48.37333333333334
2020-11-15,26.0,39.0,21.0,46.0,27.0,15.0,38.0,39.0,28.0,10.0,30.0,49.0,25.0,58.0,39.0,22.0,44.0,25.0,11.0,28.0,33.06666666666667
2020-11-16,45.0,25.0,41.0,39.0,18.0,34.0,34.0,45.0,22.0,39.0,24.0,6.0,10.0,19.0,44.0,25.0,31.0,30.0,21.0,18.0,30.4
