date,/m/0405g08_0,/m/0405g08_1,/m/0405g08_2,/m/0405g08_3,/m/0405g08_4,/m/0405g08_5,/m/0405g08_6,/m/0405g08_7,/m/0405g08_8,/m/0405g08_9,/m/0405g08
2020-02-01,27.0,41.0,48.0,11.0,61.0,73.0,0.0,31.0,47.0,24.0,42.6056338028169
2020-02-02,29.0,28.0,33.0,22.0,63.0,38.0,37.0,33.0,63.0,63.0,48.00469483568075
2020-02-03,0.0,0.0,27.0,0.0,17.0,31.0,15.0,41.0,27.0,10.0,19.718309859154928
2020-02-04,25.0,13.0,29.0,30.0,56.0,50.0,16.0,29.0,42.0,11.0,35.328638497652584
2020-02-05,13.0,26.0,60.0,20.0,38.0,50.0,33.0,30.0,15.0,11.0,34.74178403755869
2020-02-06,41.0,67.0,16.0,21.0,0.0,35.0,53.0,46.0,46.0,12.0,39.55399061032864
2020-02-07,0.0,14.0,16.0,0.0,20.0,18.0,0.0,0.0,0.0,12.0,9.389671361502348
2020-02-08,44.0,0.0,17.0,0.0,21.0,19.0,37.0,17.0,33.0,26.0,25.11737089201878
2020-02-09,100.0,71.0,33.0,44.0,63.0,56.0,73.0,16.0,64.0,13.0,62.558685446009385
2020-02-10,0.0,51.0,15.0,10.0,56.0,50.0,16.0,29.0,14.0,23.0,30.985915492957744
2020-02-11,13.0,37.0,100.0,49.0,37.0,66.0,48.0,42.0,71.0,33.0,58.21596244131455
2020-02-12,26.0,13.0,30.0,0.0,57.0,34.0,17.0,0.0,29.0,23.0,26.877934272300468
2020-02-13,13.0,26.0,15.0,21.0,38.0,0.0,17.0,0.0,15.0,23.0,19.718309859154928
2020-02-14,14.0,67.0,15.0,43.0,80.0,18.0,70.0,62.0,61.0,71.0,58.80281690140845
2020-02-15,15.0,15.0,34.0,23.0,22.0,20.0,38.0,51.0,0.0,13.0,27.112676056338028
2020-02-16,44.0,29.0,17.0,23.0,22.0,38.0,19.0,33.0,0.0,13.0,27.934272300469484
2020-02-17,13.0,0.0,0.0,0.0,0.0,16.0,0.0,28.0,14.0,11.0,9.624413145539904
2020-02-18,13.0,25.0,58.0,30.0,37.0,17.0,33.0,14.0,28.0,45.0,35.2112676056338
2020-02-19,26.0,25.0,30.0,20.0,19.0,17.0,17.0,58.0,29.0,46.0,33.68544600938967
2020-02-20,13.0,27.0,31.0,41.0,0.0,35.0,69.0,15.0,15.0,0.0,28.873239436619716
2020-02-21,0.0,13.0,0.0,0.0,0.0,17.0,17.0,0.0,15.0,0.0,7.276995305164319
2020-02-22,29.0,28.0,33.0,23.0,21.0,37.0,18.0,33.0,16.0,13.0,29.460093896713612
2020-02-23,70.0,28.0,48.0,55.0,41.0,55.0,54.0,48.0,32.0,38.0,55.04694835680751
2020-02-24,50.0,25.0,42.0,10.0,18.0,32.0,32.0,28.0,28.0,33.0,34.97652582159624
2020-02-25,83.0,24.0,13.0,37.0,35.0,47.0,61.0,81.0,40.0,53.0,55.63380281690141
2020-02-26,23.0,11.0,25.0,26.0,100.0,15.0,29.0,64.0,38.0,10.0,40.02347417840375
2020-02-27,11.0,12.0,26.0,0.0,17.0,15.0,15.0,13.0,13.0,0.0,14.31924882629108
2020-02-28,50.0,36.0,56.0,47.0,18.0,82.0,64.0,28.0,69.0,33.0,56.690140845070424
2020-02-29,26.0,13.0,59.0,30.0,38.0,0.0,50.0,59.0,15.0,11.0,35.328638497652584
2020-03-01,51.0,89.0,74.0,100.0,56.0,67.0,66.0,43.0,43.0,11.0,70.4225352112676
2020-03-02,34.0,0.0,39.0,0.0,17.0,30.0,15.0,26.0,13.0,20.0,22.76995305164319
2020-03-03,46.0,11.0,26.0,27.0,84.0,30.0,59.0,39.0,52.0,41.0,48.708920187793424
2020-03-04,12.0,23.0,0.0,18.0,0.0,30.0,15.0,0.0,13.0,10.0,14.2018779342723
2020-03-05,12.0,35.0,41.0,0.0,17.0,16.0,15.0,13.0,0.0,0.0,17.48826291079812
2020-03-06,24.0,0.0,41.0,0.0,52.0,62.0,31.0,27.0,0.0,10.0,28.990610328638496
2020-03-07,0.0,0.0,31.0,10.0,20.0,17.0,17.0,15.0,15.0,12.0,16.079812206572768
2020-03-08,13.0,27.0,76.0,21.0,39.0,53.0,34.0,46.0,30.0,12.0,41.197183098591545
2020-03-09,47.0,34.0,27.0,9.0,67.0,60.0,44.0,66.0,26.0,21.0,47.06572769953051
2020-03-10,25.0,12.0,0.0,10.0,54.0,0.0,32.0,28.0,0.0,11.0,20.187793427230048
2020-03-11,36.0,12.0,27.0,19.0,36.0,32.0,15.0,14.0,41.0,11.0,28.52112676056338
2020-03-12,24.0,35.0,40.0,28.0,34.0,46.0,30.0,26.0,40.0,31.0,39.2018779342723
2020-03-13,25.0,13.0,44.0,10.0,19.0,68.0,33.0,74.0,43.0,34.0,42.6056338028169
2020-03-14,81.0,53.0,0.0,21.0,100.0,35.0,35.0,31.0,76.0,36.0,54.92957746478873
2020-03-15,49.0,36.0,27.0,37.0,35.0,32.0,46.0,14.0,27.0,43.0,40.61032863849765
2020-03-16,32.0,10.0,12.0,8.0,15.0,14.0,0.0,12.0,0.0,19.0,14.31924882629108
2020-03-17,0.0,32.0,25.0,8.0,47.0,0.0,28.0,37.0,37.0,28.0,28.4037558685446
2020-03-18,59.0,58.0,39.0,36.0,68.0,75.0,74.0,52.0,52.0,41.0,65.02347417840376
2020-03-19,83.0,70.0,67.0,28.0,87.0,31.0,91.0,94.0,94.0,32.0,79.46009389671362
2020-03-20,11.0,34.0,53.0,35.0,50.0,44.0,29.0,77.0,52.0,30.0,48.708920187793424
2020-03-21,39.0,0.0,30.0,31.0,38.0,35.0,17.0,60.0,44.0,12.0,35.91549295774648
2020-03-22,88.0,100.0,86.0,59.0,37.0,100.0,82.0,100.0,100.0,100.0,100.0
2020-03-23,51.0,61.0,47.0,24.0,30.0,66.0,52.0,69.0,35.0,27.0,54.225352112676056
2020-03-24,45.0,45.0,25.0,26.0,65.0,44.0,14.0,51.0,50.0,20.0,45.18779342723005
2020-03-25,44.0,67.0,76.0,43.0,48.0,59.0,100.0,38.0,76.0,30.0,68.1924882629108
2020-03-26,34.0,22.0,38.0,17.0,0.0,29.0,29.0,25.0,13.0,10.0,25.469483568075116
2020-03-27,0.0,11.0,0.0,17.0,32.0,0.0,14.0,12.0,0.0,9.0,11.150234741784038
2020-03-28,38.0,38.0,43.0,29.0,0.0,66.0,0.0,28.0,43.0,33.0,37.32394366197183
2020-03-29,38.0,49.0,42.0,67.0,91.0,80.0,63.0,70.0,71.0,66.0,74.76525821596243
2020-03-30,21.0,31.0,12.0,17.0,62.0,28.0,41.0,36.0,36.0,38.0,37.79342723004695
2020-03-31,44.0,32.0,12.0,17.0,16.0,14.0,14.0,25.0,61.0,10.0,28.755868544600936
2020-04-01,33.0,11.0,25.0,25.0,0.0,57.0,14.0,12.0,12.0,9.0,23.239436619718308
2020-04-02,33.0,22.0,37.0,17.0,80.0,42.0,56.0,74.0,24.0,48.0,50.821596244131456
2020-04-03,11.0,34.0,39.0,35.0,51.0,15.0,44.0,26.0,38.0,41.0,39.2018779342723
2020-04-04,26.0,26.0,15.0,20.0,57.0,17.0,66.0,45.0,30.0,23.0,38.14553990610329
