date,/m/01c751_0,/m/01c751_1,/m/01c751_2,/m/01c751_3,/m/01c751_4,/m/01c751_5,/m/01c751_6,/m/01c751_7,/m/01c751_8,/m/01c751_9,/m/01c751_10,/m/01c751_11,/m/01c751_12,/m/01c751_13,/m/01c751_14,/m/01c751_15,/m/01c751_16,/m/01c751_17,/m/01c751_18,/m/01c751_19,/m/01c751
2020-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1.9745222929936304
2020-10-06,22.0,0.0,0.0,21.0,31.0,38.0,21.0,0.0,24.0,43.0,0.0,0.0,29.0,24.0,0.0,26.0,47.0,0.0,62.0,25.0,26.305732484076433
2020-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,24.0,5.414012738853503
2020-10-08,23.0,65.0,17.0,22.0,66.0,20.0,0.0,27.0,0.0,22.0,0.0,0.0,30.0,25.0,20.0,0.0,25.0,0.0,33.0,0.0,25.159235668789805
2020-10-09,24.0,0.0,0.0,24.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,56.0,14.012738853503187
2020-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,60.0,14.203821656050955
2020-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,54.0,8.980891719745223
2020-10-12,0.0,0.0,17.0,0.0,33.0,0.0,0.0,0.0,0.0,23.0,25.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.02547770700637
2020-10-13,23.0,0.0,0.0,0.0,33.0,20.0,45.0,0.0,52.0,0.0,0.0,29.0,0.0,0.0,21.0,0.0,26.0,0.0,0.0,80.0,20.955414012738853
2020-10-14,45.0,32.0,48.0,0.0,32.0,39.0,0.0,27.0,0.0,44.0,48.0,83.0,30.0,24.0,39.0,27.0,25.0,28.0,0.0,0.0,36.36942675159236
2020-10-15,23.0,0.0,17.0,46.0,67.0,20.0,0.0,28.0,0.0,46.0,25.0,0.0,63.0,25.0,41.0,57.0,26.0,29.0,33.0,27.0,36.49681528662421
