date,/g/121j1nlf_0,/g/121j1nlf_1,/g/121j1nlf_2,/g/121j1nlf_3,/g/121j1nlf_4,/g/121j1nlf_5,/g/121j1nlf_6,/g/121j1nlf_7,/g/121j1nlf_8,/g/121j1nlf_9,/g/121j1nlf
2021-04-18,33.0,33.0,43.0,39.0,32.0,30.0,28.0,34.0,26.0,35.0,34.7962382445141
2021-04-19,66.0,77.0,75.0,66.0,47.0,60.0,72.0,62.0,44.0,61.0,65.8307210031348
2021-04-20,72.0,74.0,88.0,73.0,75.0,75.0,76.0,57.0,48.0,68.0,73.77220480668755
2021-04-21,54.0,67.0,91.0,81.0,53.0,79.0,60.0,45.0,60.0,75.0,69.48798328108673
2021-04-22,62.0,75.0,73.0,56.0,43.0,50.0,33.0,55.0,66.0,46.0,58.411703239289444
2021-04-23,44.0,57.0,54.0,54.0,43.0,42.0,43.0,57.0,38.0,43.0,49.63427377220481
2021-04-24,45.0,54.0,62.0,61.0,45.0,47.0,52.0,45.0,37.0,41.0,51.09717868338558
2021-04-25,15.0,25.0,17.0,17.0,20.0,18.0,20.0,26.0,24.0,24.0,21.525600835945664
2021-04-26,53.0,70.0,64.0,74.0,55.0,56.0,55.0,47.0,48.0,53.0,60.083594566353185
2021-04-27,27.0,57.0,54.0,39.0,45.0,57.0,55.0,58.0,60.0,43.0,51.724137931034484
2021-04-28,78.0,71.0,62.0,51.0,48.0,63.0,48.0,48.0,49.0,59.0,60.29258098223615
2021-04-29,67.0,59.0,76.0,74.0,63.0,68.0,43.0,70.0,53.0,64.0,66.56217345872518
2021-04-30,77.0,92.0,89.0,79.0,77.0,71.0,67.0,67.0,71.0,64.0,78.7878787878788
2021-05-01,68.0,57.0,51.0,53.0,50.0,53.0,39.0,63.0,37.0,82.0,57.78474399164054
2021-05-02,42.0,37.0,42.0,42.0,37.0,40.0,27.0,26.0,23.0,30.0,36.1546499477534
2021-05-03,76.0,75.0,87.0,86.0,62.0,92.0,100.0,61.0,81.0,69.0,82.44514106583073
2021-05-04,56.0,72.0,57.0,59.0,56.0,61.0,51.0,54.0,55.0,52.0,59.874608150470216
2021-05-05,37.0,61.0,53.0,55.0,48.0,42.0,55.0,48.0,36.0,45.0,50.156739811912225
2021-05-06,60.0,77.0,97.0,64.0,67.0,76.0,57.0,66.0,62.0,78.0,73.56321839080461
2021-05-07,71.0,90.0,100.0,83.0,65.0,59.0,87.0,49.0,54.0,64.0,75.4440961337513
2021-05-08,36.0,50.0,41.0,54.0,28.0,45.0,43.0,47.0,32.0,50.0,44.5141065830721
2021-05-09,42.0,41.0,35.0,53.0,42.0,45.0,27.0,39.0,42.0,42.0,42.63322884012538
2021-05-10,58.0,56.0,60.0,65.0,48.0,60.0,80.0,68.0,52.0,52.0,62.5914315569488
2021-05-11,100.0,100.0,99.0,83.0,84.0,100.0,91.0,100.0,100.0,100.0,100.0
2021-05-12,88.0,82.0,95.0,87.0,93.0,82.0,82.0,100.0,91.0,80.0,91.95402298850574
2021-05-13,55.0,52.0,49.0,52.0,62.0,69.0,43.0,52.0,35.0,52.0,54.44096133751306
2021-05-14,64.0,66.0,80.0,66.0,63.0,68.0,58.0,53.0,42.0,41.0,62.80041797283177
2021-05-15,57.0,49.0,60.0,66.0,38.0,67.0,48.0,30.0,41.0,46.0,52.45559038662487
2021-05-16,33.0,34.0,52.0,57.0,23.0,55.0,41.0,35.0,42.0,42.0,43.260188087774296
2021-05-17,65.0,68.0,52.0,67.0,57.0,83.0,70.0,81.0,55.0,71.0,69.90595611285268
2021-05-18,86.0,56.0,80.0,91.0,51.0,50.0,59.0,68.0,56.0,79.0,70.63740856844304
2021-05-19,37.0,51.0,66.0,52.0,58.0,43.0,39.0,49.0,57.0,45.0,51.933124346917445
2021-05-20,51.0,68.0,65.0,66.0,55.0,51.0,54.0,50.0,54.0,56.0,59.56112852664577
2021-05-21,37.0,57.0,58.0,77.0,55.0,57.0,57.0,61.0,57.0,58.0,59.979101358411704
2021-05-22,28.0,41.0,45.0,31.0,23.0,36.0,28.0,37.0,21.0,33.0,33.751306165099265
2021-05-23,26.0,43.0,33.0,25.0,34.0,20.0,29.0,33.0,17.0,29.0,30.198537095088817
2021-05-24,38.0,56.0,53.0,44.0,39.0,36.0,33.0,42.0,39.0,36.0,43.469174503657264
2021-05-25,57.0,69.0,50.0,66.0,38.0,78.0,57.0,58.0,42.0,56.0,59.66562173458725
2021-05-26,48.0,55.0,55.0,54.0,48.0,60.0,36.0,57.0,52.0,63.0,55.172413793103445
2021-05-27,76.0,90.0,91.0,100.0,100.0,71.0,84.0,72.0,58.0,88.0,86.72936259143155
2021-05-28,52.0,40.0,50.0,40.0,33.0,44.0,34.0,25.0,21.0,32.0,38.76698014629049
2021-05-29,35.0,33.0,26.0,30.0,46.0,28.0,24.0,44.0,34.0,22.0,33.64681295715779
2021-05-30,29.0,35.0,32.0,54.0,36.0,37.0,35.0,34.0,27.0,29.0,36.36363636363636
2021-05-31,43.0,59.0,48.0,68.0,60.0,52.0,51.0,60.0,46.0,48.0,55.90386624869383
