date,/m/0g9pc
2020-02-01,3.5999999999999996
2020-02-02,4.48
2020-02-03,2.16
2020-02-04,6.08
2020-02-05,4.2
2020-02-06,2.34
2020-02-07,1.04
2020-02-08,2.07
2020-02-09,1.54
2020-02-10,2.16
2020-02-11,2.75
2020-02-12,1.68
2020-02-13,1.68
2020-02-14,1.14
2020-02-15,1.44
2020-02-16,0.7000000000000001
2020-02-17,0.7000000000000001
2020-02-18,0.2
2020-02-19,0.57
2020-02-20,1.68
2020-02-21,0.65
2020-02-22,1.33
2020-02-23,10.5
2020-02-24,23.56
2020-02-25,35.0
2020-02-26,27.060000000000002
2020-02-27,29.52
2020-02-28,22.8
2020-02-29,24.48
2020-03-01,13.200000000000001
2020-03-02,23.0
2020-03-03,19.32
2020-03-04,16.38
2020-03-05,21.84
2020-03-06,18.48
2020-03-07,13.64
2020-03-08,11.549999999999999
2020-03-09,18.49
2020-03-10,26.880000000000003
2020-03-11,28.09
2020-03-12,97.0
2020-03-13,90.0
2020-03-14,81.88
2020-03-15,88.2
2020-03-16,73.87
2020-03-17,65.36
2020-03-18,40.32
2020-03-19,53.25
2020-03-20,31.860000000000003
2020-03-21,38.4
2020-03-22,43.66
2020-03-23,24.3
2020-03-24,29.150000000000002
2020-03-25,22.56
2020-03-26,23.5
2020-03-27,20.58
2020-03-28,15.12
2020-03-29,15.54
2020-03-30,9.1
2020-03-31,11.56
2020-04-01,30.0
2020-04-02,24.18
2020-04-03,22.96
2020-04-04,20.75
2020-04-05,20.4
2020-04-06,13.86
2020-04-07,15.25
2020-04-08,11.4
2020-04-09,11.040000000000001
2020-04-10,13.0
2020-04-11,17.5
2020-04-12,13.86
2020-04-13,21.75
2020-04-14,11.549999999999999
2020-04-15,12.809999999999999
2020-04-16,5.7
2020-04-17,8.64
2020-04-18,8.82
2020-04-19,6.6
2020-04-20,7.3100000000000005
2020-04-21,8.459999999999999
2020-04-22,6.37
2020-04-23,5.92
2020-04-24,5.33
2020-04-25,11.22
2020-04-26,7.6499999999999995
2020-04-27,4.29
2020-04-28,8.67
2020-04-29,8.55
2020-04-30,7.48
2020-05-01,12.88
2020-05-02,9.520000000000001
2020-05-03,10.08
2020-05-04,12.15
2020-05-05,5.9
2020-05-06,8.8
2020-05-07,11.760000000000002
2020-05-08,7.7
2020-05-09,8.04
2020-05-10,16.0
2020-05-11,8.16
2020-05-12,6.0
2020-05-13,6.6
2020-05-14,8.0
2020-05-15,8.879999999999999
2020-05-16,9.35
2020-05-17,9.620000000000001
2020-05-18,4.72
2020-05-19,5.6000000000000005
2020-05-20,5.13
2020-05-21,6.1000000000000005
2020-05-22,2.1700000000000004
2020-05-23,3.42
2020-05-24,4.8
2020-05-25,4.4
2020-05-26,7.8
2020-05-27,4.05
2020-05-28,3.22
2020-05-29,4.83
2020-05-30,2.7300000000000004
2020-05-31,4.2299999999999995
