date,/m/01cdt5
2020-02-01,0.0
2020-02-02,0.0
2020-02-03,6.970000000000001
2020-02-04,8.93
2020-02-05,35.72
2020-02-06,0.0
2020-02-07,0.0
2020-02-08,0.0
2020-02-09,7.92
2020-02-10,0.0
2020-02-11,8.28
2020-02-12,0.0
2020-02-13,0.0
2020-02-14,19.6
2020-02-15,0.0
2020-02-16,0.0
2020-02-17,0.0
2020-02-18,8.1
2020-02-19,8.55
2020-02-20,0.0
2020-02-21,0.0
2020-02-22,0.0
2020-02-23,18.05
2020-02-24,0.0
2020-02-25,0.0
2020-02-26,15.049999999999999
2020-02-27,0.0
2020-02-28,35.72
2020-02-29,9.120000000000001
2020-03-01,17.759999999999998
2020-03-02,6.3
2020-03-03,13.440000000000001
2020-03-04,0.0
2020-03-05,4.32
2020-03-06,7.03
2020-03-07,31.799999999999997
2020-03-08,0.0
2020-03-09,4.14
2020-03-10,23.92
2020-03-11,9.860000000000001
2020-03-12,11.700000000000001
2020-03-13,13.72
2020-03-14,19.0
2020-03-15,14.44
2020-03-16,44.0
2020-03-17,17.42
2020-03-18,11.899999999999999
2020-03-19,5.720000000000001
2020-03-20,10.24
2020-03-21,4.32
2020-03-22,0.0
2020-03-23,9.200000000000001
2020-03-24,0.0
2020-03-25,11.22
2020-03-26,0.0
2020-03-27,3.15
2020-03-28,4.14
2020-03-29,5.5
2020-03-30,6.2
2020-03-31,4.6499999999999995
2020-04-01,9.12
2020-04-02,12.16
2020-04-03,0.0
2020-04-04,8.55
2020-04-05,0.0
2020-04-06,0.0
2020-04-07,0.0
2020-04-08,34.0
2020-04-09,10.25
2020-04-10,13.940000000000001
2020-04-11,12.32
2020-04-12,0.0
2020-04-13,0.0
2020-04-14,6.08
2020-04-15,9.75
2020-04-16,6.800000000000001
2020-04-17,0.0
2020-04-18,0.0
2020-04-19,13.770000000000001
2020-04-20,5.7
2020-04-21,0.0
2020-04-22,0.0
2020-04-23,6.24
2020-04-24,0.0
2020-04-25,0.0
2020-04-26,12.600000000000001
2020-04-27,6.4
2020-04-28,0.0
2020-04-29,5.92
2020-04-30,0.0
2020-05-01,0.0
2020-05-02,0.0
2020-05-03,9.860000000000001
2020-05-04,0.0
2020-05-05,15.0
2020-05-06,5.92
2020-05-07,0.0
2020-05-08,0.0
2020-05-09,0.0
2020-05-10,0.0
2020-05-11,0.0
2020-05-12,8.64
2020-05-13,5.76
2020-05-14,0.0
2020-05-15,26.180000000000003
2020-05-16,0.0
2020-05-17,17.1
2020-05-18,0.0
2020-05-19,0.0
2020-05-20,6.630000000000001
2020-05-21,0.0
2020-05-22,0.0
2020-05-23,6.630000000000001
2020-05-24,0.0
2020-05-25,11.16
2020-05-26,0.0
2020-05-27,0.0
2020-05-28,12.21
2020-05-29,0.0
2020-05-30,0.0
2020-05-31,8.17
