date,/m/0405g08
2020-02-01,9.520000000000001
2020-02-02,44.2
2020-02-03,7.13
2020-02-04,17.39
2020-02-05,22.2
2020-02-06,14.520000000000001
2020-02-07,20.64
2020-02-08,56.98
2020-02-09,14.74
2020-02-10,15.3
2020-02-11,20.240000000000002
2020-02-12,9.1
2020-02-13,11.52
2020-02-14,12.09
2020-02-15,19.89
2020-02-16,10.85
2020-02-17,18.86
2020-02-18,19.78
2020-02-19,9.36
2020-02-20,6.48
2020-02-21,24.75
2020-02-22,15.200000000000001
2020-02-23,43.0
2020-02-24,15.299999999999999
2020-02-25,7.8
2020-02-26,19.380000000000003
2020-02-27,9.9
2020-02-28,8.64
2020-02-29,15.19
2020-03-01,34.68
2020-03-02,2.6999999999999997
2020-03-03,6.4799999999999995
2020-03-04,24.840000000000003
2020-03-05,31.08
2020-03-06,18.5
2020-03-07,31.5
2020-03-08,22.32
2020-03-09,18.9
2020-03-10,28.32
2020-03-11,11.31
2020-03-12,17.94
2020-03-13,31.02
2020-03-14,56.26
2020-03-15,50.56
2020-03-16,30.66
2020-03-17,9.86
2020-03-18,27.729999999999997
2020-03-19,38.190000000000005
2020-03-20,19.68
2020-03-21,100.0
2020-03-22,45.56
2020-03-23,23.79
2020-03-24,23.0
2020-03-25,51.85
2020-03-26,10.35
2020-03-27,53.94
2020-03-28,39.0
2020-03-29,24.15
2020-03-30,11.760000000000002
2020-03-31,36.92
2020-04-01,8.36
2020-04-02,19.5
2020-04-03,12.95
2020-04-04,37.260000000000005
2020-04-05,30.38
2020-04-06,37.1
2020-04-07,21.32
2020-04-08,48.0
2020-04-09,12.92
2020-04-10,26.23
2020-04-11,25.419999999999998
2020-04-12,27.729999999999997
2020-04-13,18.36
2020-04-14,26.25
2020-04-15,15.34
2020-04-16,20.14
2020-04-17,6.2700000000000005
2020-04-18,14.72
2020-04-19,14.000000000000002
2020-04-20,7.48
2020-04-21,8.74
2020-04-22,41.04
2020-04-23,53.35
2020-04-24,13.770000000000001
2020-04-25,19.35
2020-04-26,7.13
2020-04-27,21.32
2020-04-28,20.9
2020-04-29,3.12
2020-04-30,13.530000000000001
2020-05-01,56.99999999999999
2020-05-02,5.180000000000001
2020-05-03,18.72
2020-05-04,10.0
2020-05-05,14.000000000000002
2020-05-06,5.94
2020-05-07,14.26
2020-05-08,4.83
2020-05-09,20.299999999999997
2020-05-10,12.959999999999999
2020-05-11,10.370000000000001
2020-05-12,11.18
2020-05-13,5.59
2020-05-14,4.8100000000000005
2020-05-15,8.74
2020-05-16,12.24
2020-05-17,14.07
2020-05-18,19.8
2020-05-19,9.45
2020-05-20,4.9
2020-05-21,13.26
2020-05-22,11.88
2020-05-23,26.04
2020-05-24,16.38
2020-05-25,30.810000000000002
2020-05-26,14.840000000000002
2020-05-27,19.8
2020-05-28,14.96
2020-05-29,6.44
2020-05-30,23.04
2020-05-31,36.57
